subscription_id,user_id,plan_id,subscription_date,expiry_date,amount,is_renewal,status
8388,8694,3,2024-02-07,2025-02-01,199.99,True,canceled
8389,2181,2,2023-09-26,2023-10-26,19.99,False,active
8390,6767,3,2025-01-09,2026-01-04,199.99,True,canceled
8391,7293,3,2025-01-06,2026-01-01,199.99,False,active
8392,7462,3,2024-02-14,2025-02-08,199.99,False,canceled
8393,3035,3,2023-11-14,2024-11-08,199.99,False,expired
8394,9348,3,2024-05-03,2025-04-28,199.99,False,expired
8395,2948,3,2024-02-04,2025-01-29,199.99,False,expired
8396,1627,2,2025-05-01,2025-05-31,19.99,False,expired
8397,8852,3,2025-01-16,2026-01-11,199.99,False,expired
8398,8917,3,2023-08-20,2024-08-14,199.99,True,expired
8399,4339,1,2024-07-23,2024-08-22,9.99,True,canceled
8400,5373,1,2023-07-05,2023-08-04,9.99,False,canceled
8401,581,2,2023-12-19,2024-01-18,19.99,True,expired
8402,7742,2,2024-01-16,2024-02-15,19.99,False,active
8403,5278,2,2024-05-28,2024-06-27,19.99,True,canceled
8404,4839,3,2024-11-27,2025-11-22,199.99,True,expired
8405,8793,3,2024-05-06,2025-05-01,199.99,False,canceled
8406,8464,3,2025-01-02,2025-12-28,199.99,False,active
8407,1662,1,2024-09-15,2024-10-15,9.99,True,expired
8408,3292,3,2024-07-31,2025-07-26,199.99,False,active
8409,7181,2,2024-01-12,2024-02-11,19.99,True,canceled
8410,2757,1,2023-12-24,2024-01-23,9.99,True,active
8411,4530,3,2023-08-25,2024-08-19,199.99,False,active
8412,9046,3,2025-01-08,2026-01-03,199.99,True,expired
8413,1232,2,2024-04-17,2024-05-17,19.99,True,canceled
8414,6397,1,2024-07-01,2024-07-31,9.99,False,canceled
8415,8732,2,2023-07-06,2023-08-05,19.99,True,canceled
8416,7210,1,2024-11-14,2024-12-14,9.99,True,canceled
8417,2664,2,2023-11-02,2023-12-02,19.99,True,active
8418,777,3,2024-08-16,2025-08-11,199.99,True,active
8419,5011,2,2023-07-29,2023-08-28,19.99,False,canceled
8420,6501,3,2023-10-04,2024-09-28,199.99,False,active
8421,2927,1,2024-04-15,2024-05-15,9.99,True,expired
8422,5274,2,2024-04-20,2024-05-20,19.99,False,expired
8423,6859,1,2024-02-12,2024-03-13,9.99,False,canceled
8424,3084,1,2024-03-10,2024-04-09,9.99,False,expired
8425,49,3,2024-04-12,2025-04-07,199.99,True,expired
8426,9358,3,2024-09-22,2025-09-17,199.99,False,canceled
8427,7306,2,2025-06-13,2025-07-13,19.99,True,canceled
8428,315,3,2025-06-25,2026-06-20,199.99,False,active
8429,1519,1,2024-09-24,2024-10-24,9.99,True,expired
8430,5753,2,2025-01-05,2025-02-04,19.99,True,canceled
8431,7905,3,2024-06-14,2025-06-09,199.99,False,active
8432,1130,1,2025-06-14,2025-07-14,9.99,True,active
8433,8630,1,2025-02-21,2025-03-23,9.99,False,canceled
8434,9673,3,2023-08-16,2024-08-10,199.99,False,canceled
8435,382,1,2025-06-20,2025-07-20,9.99,True,canceled
8436,4880,2,2023-08-24,2023-09-23,19.99,True,canceled
8437,6987,2,2024-03-26,2024-04-25,19.99,True,active
8438,6134,3,2023-07-20,2024-07-14,199.99,False,active
8439,8141,2,2024-09-07,2024-10-07,19.99,False,active
8440,3071,1,2023-12-24,2024-01-23,9.99,True,active
8441,7390,2,2024-05-26,2024-06-25,19.99,True,expired
8442,3476,3,2023-09-25,2024-09-19,199.99,True,canceled
8443,3177,2,2023-09-09,2023-10-09,19.99,True,active
8444,3717,3,2025-06-01,2026-05-27,199.99,False,expired
8445,6430,3,2025-05-21,2026-05-16,199.99,True,expired
8446,7478,1,2023-07-20,2023-08-19,9.99,True,expired
8447,3548,1,2025-03-07,2025-04-06,9.99,False,expired
8448,9959,1,2024-12-19,2025-01-18,9.99,True,active
8449,7627,2,2023-12-25,2024-01-24,19.99,False,canceled
8450,8054,2,2025-06-03,2025-07-03,19.99,False,canceled
8451,6357,3,2024-07-17,2025-07-12,199.99,False,active
8452,3052,2,2024-09-11,2024-10-11,19.99,True,canceled
8453,8280,2,2023-10-09,2023-11-08,19.99,True,canceled
8454,9201,3,2024-07-30,2025-07-25,199.99,True,canceled
8455,7231,2,2025-03-08,2025-04-07,19.99,False,expired
8456,4683,2,2023-11-03,2023-12-03,19.99,False,expired
8457,5551,3,2023-10-01,2024-09-25,199.99,False,expired
8458,6091,2,2023-10-23,2023-11-22,19.99,False,canceled
8459,1438,3,2023-12-26,2024-12-20,199.99,True,canceled
8460,2254,2,2024-11-05,2024-12-05,19.99,True,canceled
8461,6323,3,2024-12-20,2025-12-15,199.99,True,expired
8462,9167,2,2023-08-30,2023-09-29,19.99,True,canceled
8463,5667,1,2024-08-10,2024-09-09,9.99,True,expired
8464,8543,2,2024-06-25,2024-07-25,19.99,True,canceled
8465,1768,1,2025-04-14,2025-05-14,9.99,False,canceled
8466,8689,2,2025-02-03,2025-03-05,19.99,True,canceled
8467,1114,2,2023-08-12,2023-09-11,19.99,False,expired
8468,7839,3,2024-06-29,2025-06-24,199.99,False,canceled
8469,4925,2,2023-12-13,2024-01-12,19.99,False,active
8470,9572,2,2023-10-15,2023-11-14,19.99,True,active
8471,3167,1,2023-10-31,2023-11-30,9.99,False,active
8472,8148,2,2025-04-22,2025-05-22,19.99,False,active
8473,6715,3,2024-10-05,2025-09-30,199.99,False,canceled
8474,4633,3,2023-12-04,2024-11-28,199.99,True,active
8475,5416,3,2025-06-03,2026-05-29,199.99,True,expired
8476,5316,2,2024-10-27,2024-11-26,19.99,False,canceled
8477,2875,1,2024-04-09,2024-05-09,9.99,True,canceled
8478,3429,2,2025-06-01,2025-07-01,19.99,False,canceled
8479,1518,3,2024-10-06,2025-10-01,199.99,False,canceled
8480,1857,2,2023-12-05,2024-01-04,19.99,True,active
8481,2174,1,2024-04-03,2024-05-03,9.99,False,active
8482,3825,3,2025-06-08,2026-06-03,199.99,True,expired
8483,8222,3,2024-09-08,2025-09-03,199.99,False,expired
8484,769,3,2024-01-18,2025-01-12,199.99,False,expired
8485,8340,2,2023-10-17,2023-11-16,19.99,False,active
8486,4153,2,2025-02-20,2025-03-22,19.99,False,active
8487,1680,2,2023-11-05,2023-12-05,19.99,True,expired
8488,5734,3,2023-10-12,2024-10-06,199.99,True,expired
8489,6796,2,2025-04-22,2025-05-22,19.99,True,active
8490,5485,2,2024-01-28,2024-02-27,19.99,True,active
8491,6352,2,2024-06-17,2024-07-17,19.99,True,expired
8492,2191,2,2024-07-03,2024-08-02,19.99,False,canceled
8493,5487,1,2023-12-30,2024-01-29,9.99,False,expired
8494,7968,3,2023-12-29,2024-12-23,199.99,False,active
8495,5197,1,2024-02-10,2024-03-11,9.99,False,expired
8496,3908,1,2023-12-22,2024-01-21,9.99,True,active
8497,2607,2,2024-10-07,2024-11-06,19.99,True,active
8498,3512,3,2023-08-04,2024-07-29,199.99,True,expired
8499,823,1,2025-04-10,2025-05-10,9.99,True,active
8500,4556,3,2024-11-15,2025-11-10,199.99,True,active
8501,8743,2,2023-12-08,2024-01-07,19.99,False,expired
8502,5162,2,2023-10-10,2023-11-09,19.99,False,canceled
8503,7961,1,2024-10-26,2024-11-25,9.99,False,expired
8504,3549,1,2024-02-29,2024-03-30,9.99,True,active
8505,9936,1,2023-09-14,2023-10-14,9.99,True,active
8506,1087,3,2024-10-20,2025-10-15,199.99,True,canceled
8507,6394,3,2025-05-08,2026-05-03,199.99,False,expired
8508,8480,1,2025-05-14,2025-06-13,9.99,False,expired
8509,8405,3,2024-07-22,2025-07-17,199.99,True,expired
8510,4449,2,2024-02-11,2024-03-12,19.99,False,active
8511,2265,3,2024-01-17,2025-01-11,199.99,False,canceled
8512,8364,2,2025-04-26,2025-05-26,19.99,False,canceled
8513,2322,2,2025-02-21,2025-03-23,19.99,True,expired
8514,3106,2,2023-12-10,2024-01-09,19.99,True,expired
8515,2354,2,2024-09-30,2024-10-30,19.99,False,canceled
8516,9997,3,2025-02-10,2026-02-05,199.99,False,canceled
8517,9240,3,2025-02-08,2026-02-03,199.99,True,expired
8518,1005,2,2024-11-22,2024-12-22,19.99,False,active
8519,9399,2,2024-12-18,2025-01-17,19.99,False,expired
8520,3252,1,2024-07-13,2024-08-12,9.99,False,active
8521,6975,2,2023-09-01,2023-10-01,19.99,False,expired
8522,5433,3,2024-12-27,2025-12-22,199.99,False,active
8523,4385,2,2024-12-02,2025-01-01,19.99,False,canceled
8524,3974,1,2025-05-18,2025-06-17,9.99,True,expired
8525,8683,3,2024-01-30,2025-01-24,199.99,False,active
8526,703,3,2025-04-28,2026-04-23,199.99,True,canceled
8527,5009,3,2024-10-27,2025-10-22,199.99,True,expired
8528,9292,1,2024-01-23,2024-02-22,9.99,True,expired
8529,1311,1,2025-02-15,2025-03-17,9.99,True,active
8530,2977,1,2023-11-04,2023-12-04,9.99,False,expired
8531,1579,1,2024-05-17,2024-06-16,9.99,False,active
8532,3445,2,2023-12-15,2024-01-14,19.99,False,active
8533,5320,2,2025-02-14,2025-03-16,19.99,True,expired
8534,6353,3,2024-06-26,2025-06-21,199.99,False,active
8535,3768,2,2023-10-28,2023-11-27,19.99,True,active
8536,8806,2,2024-07-11,2024-08-10,19.99,False,canceled
8537,6092,1,2024-07-08,2024-08-07,9.99,True,active
8538,3370,1,2023-10-19,2023-11-18,9.99,True,expired
8539,7061,1,2025-01-09,2025-02-08,9.99,False,active
8540,4702,2,2023-12-11,2024-01-10,19.99,False,active
8541,2634,2,2024-06-25,2024-07-25,19.99,False,canceled
8542,8716,2,2024-01-10,2024-02-09,19.99,False,canceled
8543,3592,1,2024-08-06,2024-09-05,9.99,True,active
8544,2300,1,2025-02-19,2025-03-21,9.99,True,expired
8545,5800,2,2025-02-22,2025-03-24,19.99,True,canceled
8546,7122,2,2024-09-18,2024-10-18,19.99,True,active
8547,5825,3,2024-09-21,2025-09-16,199.99,False,expired
8548,2852,1,2024-04-25,2024-05-25,9.99,False,expired
8549,4549,2,2024-05-18,2024-06-17,19.99,False,expired
8550,2434,1,2024-03-27,2024-04-26,9.99,False,active
8551,1527,1,2023-09-01,2023-10-01,9.99,True,active
8552,5829,2,2025-05-19,2025-06-18,19.99,True,expired
8553,2760,3,2024-03-10,2025-03-05,199.99,True,active
8554,7819,3,2025-01-15,2026-01-10,199.99,True,canceled
8555,1820,1,2024-09-09,2024-10-09,9.99,False,canceled
8556,340,3,2024-01-26,2025-01-20,199.99,False,canceled
8557,959,2,2024-12-19,2025-01-18,19.99,False,expired
8558,3055,2,2023-10-13,2023-11-12,19.99,False,expired
8559,5629,2,2025-06-29,2025-07-29,19.99,False,canceled
8560,9872,2,2025-04-23,2025-05-23,19.99,True,active
8561,3778,1,2024-06-05,2024-07-05,9.99,False,expired
8562,6803,3,2023-12-12,2024-12-06,199.99,False,active
8563,1919,3,2023-10-18,2024-10-12,199.99,True,active
8564,4891,1,2024-08-16,2024-09-15,9.99,False,canceled
8565,5199,3,2023-10-30,2024-10-24,199.99,False,active
8566,9370,2,2023-12-18,2024-01-17,19.99,False,expired
8567,4698,2,2025-06-14,2025-07-14,19.99,True,expired
8568,1631,1,2024-01-04,2024-02-03,9.99,True,active
8569,5673,3,2023-12-05,2024-11-29,199.99,False,expired
8570,7803,1,2024-06-21,2024-07-21,9.99,False,active
8571,3072,3,2024-03-17,2025-03-12,199.99,False,canceled
8572,565,1,2025-06-24,2025-07-24,9.99,False,expired
8573,1163,3,2024-05-25,2025-05-20,199.99,True,canceled
8574,5009,1,2024-10-07,2024-11-06,9.99,True,expired
8575,110,1,2025-02-22,2025-03-24,9.99,True,expired
8576,7191,1,2023-12-10,2024-01-09,9.99,True,canceled
8577,4087,2,2024-08-01,2024-08-31,19.99,False,expired
8578,5040,3,2023-09-08,2024-09-02,199.99,False,active
8579,6206,3,2025-06-10,2026-06-05,199.99,False,expired
8580,44,3,2023-11-23,2024-11-17,199.99,True,expired
8581,6631,3,2025-04-21,2026-04-16,199.99,False,active
8582,3927,2,2023-09-19,2023-10-19,19.99,False,active
8583,3096,3,2025-04-27,2026-04-22,199.99,False,active
8584,2821,1,2024-04-12,2024-05-12,9.99,True,active
8585,8336,2,2023-12-07,2024-01-06,19.99,True,expired
8586,724,1,2023-10-17,2023-11-16,9.99,True,expired
8587,2294,1,2025-05-03,2025-06-02,9.99,True,active
8588,5881,1,2024-01-03,2024-02-02,9.99,True,expired
8589,2734,1,2025-05-18,2025-06-17,9.99,True,expired
8590,5888,2,2024-11-21,2024-12-21,19.99,True,expired
8591,9360,3,2024-09-24,2025-09-19,199.99,True,canceled
8592,6958,2,2024-05-23,2024-06-22,19.99,True,canceled
8593,1910,1,2024-03-16,2024-04-15,9.99,True,canceled
8594,7704,3,2024-05-21,2025-05-16,199.99,True,canceled
8595,7632,2,2024-03-18,2024-04-17,19.99,True,active
8596,7981,1,2023-09-19,2023-10-19,9.99,True,canceled
8597,6861,2,2025-03-28,2025-04-27,19.99,True,expired
8598,6601,3,2023-09-09,2024-09-03,199.99,False,canceled
8599,7039,1,2024-09-29,2024-10-29,9.99,True,canceled
8600,3226,1,2023-09-04,2023-10-04,9.99,False,active
8601,3910,2,2024-07-31,2024-08-30,19.99,True,active
8602,5004,2,2025-04-26,2025-05-26,19.99,True,canceled
8603,3265,1,2025-01-29,2025-02-28,9.99,False,active
8604,5726,1,2023-12-15,2024-01-14,9.99,False,active
8605,7004,3,2024-03-26,2025-03-21,199.99,False,expired
8606,5144,2,2023-11-02,2023-12-02,19.99,False,canceled
8607,8796,2,2024-10-07,2024-11-06,19.99,False,canceled
8608,6498,3,2025-02-04,2026-01-30,199.99,False,canceled
8609,1968,2,2024-03-05,2024-04-04,19.99,True,expired
8610,8275,2,2023-09-30,2023-10-30,19.99,True,active
8611,83,1,2024-03-04,2024-04-03,9.99,True,active
8612,7268,2,2024-08-08,2024-09-07,19.99,True,canceled
8613,8366,2,2023-09-23,2023-10-23,19.99,False,expired
8614,1600,1,2025-01-19,2025-02-18,9.99,False,active
8615,8318,1,2024-11-30,2024-12-30,9.99,True,active
8616,2413,2,2023-12-27,2024-01-26,19.99,True,active
8617,7879,2,2024-01-09,2024-02-08,19.99,True,expired
8618,2315,1,2023-08-29,2023-09-28,9.99,True,canceled
8619,5399,1,2023-12-20,2024-01-19,9.99,True,canceled
8620,4522,1,2023-11-20,2023-12-20,9.99,False,canceled
8621,6634,2,2024-10-28,2024-11-27,19.99,False,expired
8622,6907,2,2023-07-20,2023-08-19,19.99,True,active
8623,827,1,2024-10-28,2024-11-27,9.99,True,canceled
8624,9806,1,2024-10-23,2024-11-22,9.99,True,expired
8625,6246,1,2023-10-07,2023-11-06,9.99,False,canceled
8626,9968,1,2023-09-01,2023-10-01,9.99,True,expired
8627,3377,2,2025-05-22,2025-06-21,19.99,True,canceled
8628,920,1,2023-12-17,2024-01-16,9.99,False,expired
8629,6372,1,2025-02-20,2025-03-22,9.99,True,canceled
8630,5696,3,2025-07-01,2026-06-26,199.99,False,expired
8631,8614,1,2025-03-15,2025-04-14,9.99,True,expired
8632,7880,2,2024-10-06,2024-11-05,19.99,False,canceled
8633,7552,2,2025-01-19,2025-02-18,19.99,True,expired
8634,3474,1,2023-07-31,2023-08-30,9.99,True,expired
8635,9037,1,2025-02-06,2025-03-08,9.99,True,canceled
8636,889,3,2024-07-30,2025-07-25,199.99,False,canceled
8637,4197,2,2024-10-05,2024-11-04,19.99,False,active
8638,1727,3,2025-03-30,2026-03-25,199.99,True,expired
8639,8875,1,2024-08-12,2024-09-11,9.99,True,expired
8640,6011,3,2024-12-29,2025-12-24,199.99,False,active
8641,8998,2,2024-04-30,2024-05-30,19.99,True,expired
8642,3700,1,2023-12-18,2024-01-17,9.99,False,expired
8643,4585,2,2025-01-01,2025-01-31,19.99,False,active
8644,1077,2,2023-07-15,2023-08-14,19.99,False,active
8645,3745,2,2024-09-30,2024-10-30,19.99,True,active
8646,774,2,2024-04-30,2024-05-30,19.99,False,active
8647,6581,1,2024-01-26,2024-02-25,9.99,False,canceled
8648,9257,2,2025-06-04,2025-07-04,19.99,True,active
8649,7750,3,2024-04-25,2025-04-20,199.99,True,active
8650,624,3,2023-12-16,2024-12-10,199.99,True,canceled
8651,2704,3,2024-09-09,2025-09-04,199.99,False,canceled
8652,5138,2,2024-09-21,2024-10-21,19.99,True,canceled
8653,362,2,2025-03-18,2025-04-17,19.99,True,expired
8654,7106,3,2024-02-16,2025-02-10,199.99,False,active
8655,5889,2,2024-05-11,2024-06-10,19.99,False,active
8656,1392,3,2025-05-25,2026-05-20,199.99,True,expired
8657,9457,1,2024-08-27,2024-09-26,9.99,True,expired
8658,286,2,2024-10-01,2024-10-31,19.99,False,expired
8659,7058,2,2025-01-09,2025-02-08,19.99,True,canceled
8660,9210,1,2024-08-25,2024-09-24,9.99,True,expired
8661,8079,2,2025-06-04,2025-07-04,19.99,True,active
8662,6184,1,2023-09-04,2023-10-04,9.99,True,canceled
8663,9475,1,2023-07-16,2023-08-15,9.99,False,expired
8664,1548,3,2024-09-26,2025-09-21,199.99,False,active
8665,7781,2,2024-07-21,2024-08-20,19.99,False,expired
8666,7078,1,2024-08-31,2024-09-30,9.99,False,canceled
8667,4504,3,2023-12-01,2024-11-25,199.99,False,canceled
8668,2779,1,2025-03-22,2025-04-21,9.99,True,canceled
8669,9303,3,2024-02-21,2025-02-15,199.99,True,canceled
8670,5622,3,2025-02-18,2026-02-13,199.99,True,active
8671,178,1,2023-12-28,2024-01-27,9.99,False,expired
8672,968,3,2025-05-15,2026-05-10,199.99,False,canceled
8673,6648,3,2024-03-28,2025-03-23,199.99,True,canceled
8674,4749,3,2023-10-04,2024-09-28,199.99,True,expired
8675,643,3,2024-12-09,2025-12-04,199.99,False,active
8676,4756,3,2024-09-18,2025-09-13,199.99,True,active
8677,9962,1,2025-03-14,2025-04-13,9.99,False,expired
8678,2681,2,2024-12-28,2025-01-27,19.99,False,expired
8679,3436,2,2023-11-19,2023-12-19,19.99,True,canceled
8680,9551,3,2024-11-16,2025-11-11,199.99,True,active
8681,8224,1,2023-10-02,2023-11-01,9.99,True,canceled
8682,7764,1,2024-11-23,2024-12-23,9.99,False,canceled
8683,1537,1,2023-08-31,2023-09-30,9.99,True,active
8684,4662,1,2023-12-27,2024-01-26,9.99,True,active
8685,8052,1,2025-05-18,2025-06-17,9.99,False,active
8686,8161,2,2023-07-12,2023-08-11,19.99,False,canceled
8687,4288,1,2024-04-17,2024-05-17,9.99,False,expired
8688,1088,3,2024-02-24,2025-02-18,199.99,False,expired
8689,8659,1,2023-11-24,2023-12-24,9.99,True,active
8690,464,1,2023-11-05,2023-12-05,9.99,True,active
8691,3913,1,2024-09-13,2024-10-13,9.99,True,expired
8692,1925,2,2025-05-28,2025-06-27,19.99,True,canceled
8693,132,1,2025-04-30,2025-05-30,9.99,True,expired
8694,4051,3,2025-06-08,2026-06-03,199.99,True,active
8695,5821,3,2023-08-23,2024-08-17,199.99,True,expired
8696,2458,2,2023-09-12,2023-10-12,19.99,False,active
8697,4368,2,2024-08-13,2024-09-12,19.99,True,expired
8698,7345,3,2024-04-05,2025-03-31,199.99,False,canceled
8699,5281,2,2025-04-09,2025-05-09,19.99,True,expired
8700,5084,2,2025-01-11,2025-02-10,19.99,True,canceled
8701,8935,3,2025-06-18,2026-06-13,199.99,True,active
8702,6508,2,2024-03-06,2024-04-05,19.99,False,canceled
8703,7986,1,2025-06-29,2025-07-29,9.99,True,canceled
8704,8444,2,2024-04-09,2024-05-09,19.99,True,expired
8705,3034,3,2025-02-27,2026-02-22,199.99,True,expired
8706,3674,1,2025-01-19,2025-02-18,9.99,True,expired
8707,6159,2,2025-02-22,2025-03-24,19.99,False,active
8708,9283,2,2025-05-08,2025-06-07,19.99,False,expired
8709,1155,1,2025-02-04,2025-03-06,9.99,False,canceled
8710,6741,3,2024-09-17,2025-09-12,199.99,True,canceled
8711,9406,3,2023-10-18,2024-10-12,199.99,True,expired
8712,7497,2,2024-09-29,2024-10-29,19.99,True,expired
8713,8231,3,2025-01-20,2026-01-15,199.99,False,expired
8714,6174,2,2025-05-10,2025-06-09,19.99,False,canceled
8715,8832,3,2024-09-09,2025-09-04,199.99,False,canceled
8716,9784,2,2024-08-16,2024-09-15,19.99,False,expired
8717,5239,3,2024-05-14,2025-05-09,199.99,False,canceled
8718,7106,2,2023-07-16,2023-08-15,19.99,True,expired
8719,8307,1,2024-07-22,2024-08-21,9.99,True,canceled
8720,5212,1,2023-07-05,2023-08-04,9.99,False,expired
8721,2181,1,2024-05-30,2024-06-29,9.99,True,canceled
8722,3851,1,2023-11-25,2023-12-25,9.99,True,canceled
8723,7662,2,2023-10-28,2023-11-27,19.99,True,expired
8724,2879,2,2023-08-01,2023-08-31,19.99,False,expired
8725,8194,2,2023-07-12,2023-08-11,19.99,False,canceled
8726,856,2,2024-07-23,2024-08-22,19.99,True,expired
8727,8924,2,2025-01-17,2025-02-16,19.99,False,canceled
8728,50,3,2024-07-25,2025-07-20,199.99,False,active
8729,1333,2,2025-03-21,2025-04-20,19.99,True,active
8730,1093,1,2024-10-27,2024-11-26,9.99,True,active
8731,5444,3,2025-04-30,2026-04-25,199.99,False,expired
8732,9183,3,2023-08-31,2024-08-25,199.99,True,expired
8733,8322,3,2024-11-21,2025-11-16,199.99,True,active
8734,2563,3,2024-01-14,2025-01-08,199.99,False,canceled
8735,8191,2,2024-06-02,2024-07-02,19.99,True,active
8736,8390,3,2023-09-27,2024-09-21,199.99,True,canceled
8737,523,2,2025-04-10,2025-05-10,19.99,True,expired
8738,9851,3,2023-07-18,2024-07-12,199.99,True,canceled
8739,2088,1,2024-03-25,2024-04-24,9.99,True,canceled
8740,4621,1,2024-08-16,2024-09-15,9.99,False,canceled
8741,1291,3,2024-07-23,2025-07-18,199.99,False,canceled
8742,7441,1,2024-10-27,2024-11-26,9.99,False,expired
8743,6505,2,2023-12-12,2024-01-11,19.99,True,active
8744,7207,1,2025-01-10,2025-02-09,9.99,False,expired
8745,8658,3,2024-09-30,2025-09-25,199.99,False,expired
8746,6179,1,2023-07-08,2023-08-07,9.99,False,active
8747,6923,2,2025-04-01,2025-05-01,19.99,True,expired
8748,4107,1,2024-12-21,2025-01-20,9.99,False,active
8749,6420,2,2023-10-28,2023-11-27,19.99,True,canceled
8750,178,3,2025-04-04,2026-03-30,199.99,False,active
8751,9170,3,2025-02-20,2026-02-15,199.99,False,active
8752,1366,3,2023-12-24,2024-12-18,199.99,True,active
8753,1656,2,2024-05-05,2024-06-04,19.99,False,canceled
8754,7354,1,2024-05-13,2024-06-12,9.99,True,expired
8755,1256,3,2025-01-11,2026-01-06,199.99,False,active
8756,7615,1,2023-07-18,2023-08-17,9.99,True,canceled
8757,5466,3,2025-06-10,2026-06-05,199.99,True,expired
8758,739,2,2025-04-25,2025-05-25,19.99,True,expired
8759,9966,3,2023-10-19,2024-10-13,199.99,True,active
8760,2826,1,2025-06-24,2025-07-24,9.99,True,active
8761,9098,3,2024-08-14,2025-08-09,199.99,False,active
8762,5132,1,2024-10-06,2024-11-05,9.99,True,canceled
8763,6305,1,2023-12-01,2023-12-31,9.99,True,canceled
8764,3899,2,2024-07-25,2024-08-24,19.99,True,canceled
8765,4207,1,2023-08-22,2023-09-21,9.99,False,canceled
8766,5660,2,2025-03-12,2025-04-11,19.99,False,canceled
8767,1408,1,2025-02-19,2025-03-21,9.99,True,active
8768,5575,2,2023-09-10,2023-10-10,19.99,True,canceled
8769,4943,3,2023-09-12,2024-09-06,199.99,True,canceled
8770,6729,2,2024-03-23,2024-04-22,19.99,True,active
8771,3218,2,2023-09-13,2023-10-13,19.99,True,active
8772,8398,2,2025-05-01,2025-05-31,19.99,False,expired
8773,6548,2,2025-06-12,2025-07-12,19.99,True,active
8774,7315,2,2025-03-16,2025-04-15,19.99,False,active
8775,5335,1,2024-09-13,2024-10-13,9.99,False,expired
8776,24,1,2025-02-12,2025-03-14,9.99,True,canceled
8777,5995,1,2024-02-09,2024-03-10,9.99,False,canceled
8778,7554,1,2024-06-19,2024-07-19,9.99,False,expired
8779,7130,3,2023-07-22,2024-07-16,199.99,False,expired
8780,7863,2,2025-05-18,2025-06-17,19.99,True,active
8781,4338,1,2024-10-12,2024-11-11,9.99,False,canceled
8782,2453,2,2024-11-25,2024-12-25,19.99,False,expired
8783,7098,2,2024-08-31,2024-09-30,19.99,True,expired
8784,5184,1,2024-11-06,2024-12-06,9.99,False,active
8785,9352,1,2025-05-28,2025-06-27,9.99,False,active
8786,5754,3,2025-03-03,2026-02-26,199.99,True,expired
8787,4544,1,2024-04-24,2024-05-24,9.99,False,active
8788,9808,1,2025-04-27,2025-05-27,9.99,False,expired
8789,6620,2,2024-11-04,2024-12-04,19.99,True,active
8790,2373,2,2023-12-26,2024-01-25,19.99,True,active
8791,566,2,2025-06-12,2025-07-12,19.99,True,active
8792,7034,2,2023-08-08,2023-09-07,19.99,True,expired
8793,4347,2,2025-05-31,2025-06-30,19.99,True,expired
8794,9995,3,2024-03-03,2025-02-26,199.99,True,expired
8795,2593,3,2023-08-28,2024-08-22,199.99,True,canceled
8796,798,3,2024-12-15,2025-12-10,199.99,True,canceled
8797,3462,1,2025-01-30,2025-03-01,9.99,True,expired
8798,3996,2,2024-12-02,2025-01-01,19.99,True,canceled
8799,9545,1,2024-01-22,2024-02-21,9.99,True,expired
8800,7021,2,2023-10-09,2023-11-08,19.99,False,expired
8801,1962,1,2023-12-06,2024-01-05,9.99,True,expired
8802,4802,3,2024-02-27,2025-02-21,199.99,True,active
8803,8370,3,2025-02-12,2026-02-07,199.99,True,active
8804,436,2,2023-10-31,2023-11-30,19.99,True,active
8805,8717,1,2023-08-30,2023-09-29,9.99,True,expired
8806,2785,2,2025-04-12,2025-05-12,19.99,False,active
8807,6791,2,2024-06-19,2024-07-19,19.99,True,canceled
8808,7376,2,2024-11-21,2024-12-21,19.99,True,expired
8809,9390,2,2024-10-15,2024-11-14,19.99,True,canceled
8810,1399,1,2024-03-11,2024-04-10,9.99,False,active
8811,2447,1,2024-06-19,2024-07-19,9.99,True,expired
8812,5346,3,2024-04-04,2025-03-30,199.99,True,active
8813,3434,2,2023-10-22,2023-11-21,19.99,True,active
8814,6117,1,2023-12-16,2024-01-15,9.99,False,canceled
8815,2746,3,2023-10-04,2024-09-28,199.99,False,expired
8816,2250,3,2025-01-21,2026-01-16,199.99,False,canceled
8817,361,2,2025-04-28,2025-05-28,19.99,True,expired
8818,4157,1,2024-03-31,2024-04-30,9.99,False,canceled
8819,8134,1,2024-08-31,2024-09-30,9.99,False,expired
8820,2717,3,2024-01-18,2025-01-12,199.99,True,active
8821,8785,3,2024-02-13,2025-02-07,199.99,True,canceled
8822,4677,2,2025-04-08,2025-05-08,19.99,True,active
8823,6557,1,2024-01-08,2024-02-07,9.99,False,active
8824,9796,2,2023-12-12,2024-01-11,19.99,True,active
8825,8572,2,2024-06-29,2024-07-29,19.99,False,expired
8826,7196,1,2025-05-07,2025-06-06,9.99,True,expired
8827,2661,1,2025-02-02,2025-03-04,9.99,True,active
8828,4133,1,2024-10-31,2024-11-30,9.99,False,active
8829,7422,3,2024-01-28,2025-01-22,199.99,True,canceled
8830,8396,3,2024-08-30,2025-08-25,199.99,True,active
8831,5578,2,2025-03-15,2025-04-14,19.99,True,canceled
8832,5610,1,2025-06-27,2025-07-27,9.99,False,expired
8833,4590,2,2023-07-09,2023-08-08,19.99,False,expired
8834,122,2,2025-06-25,2025-07-25,19.99,False,canceled
8835,4638,3,2024-04-19,2025-04-14,199.99,True,canceled
8836,6952,2,2024-05-16,2024-06-15,19.99,True,canceled
8837,4405,1,2024-07-11,2024-08-10,9.99,True,canceled
8838,7508,3,2025-05-24,2026-05-19,199.99,False,expired
