user_id,total_revenue,avg_monthly_revenue,lifetime_months
5117,473.03,94.61,5
5118,196.78,10.93,18
5119,173.69,21.71,8
5120,373.99,37.4,10
5121,128.57,12.86,10
5122,113.01,8.07,14
5123,218.3,12.13,18
5124,101.78,5.99,17
5125,46.41,6.63,7
5126,177.65,13.67,13
5127,25.93,1.36,19
5128,103.93,5.2,20
5129,182.71,60.9,3
5130,198.21,11.01,18
5131,421.19,210.59,2
5132,323.68,32.37,10
5133,32.92,2.53,13
5134,41.73,2.98,14
5135,298.46,16.58,18
5136,73.05,5.62,13
5137,218.98,10.95,20
5138,167.56,6.98,24
5139,246.08,61.52,4
5140,447.17,18.63,24
5141,354.98,39.44,9
5142,340.09,340.09,1
5143,451.1,21.48,21
5144,319.88,22.85,14
5145,139.57,15.51,9
5146,245.9,12.94,19
5147,41.23,20.61,2
5148,466.98,66.71,7
5149,366.92,91.73,4
5150,455.23,151.74,3
5151,191.33,10.63,18
5152,218.33,9.49,23
5153,197.52,9.88,20
5154,299.15,33.24,9
5155,200.36,18.21,11
5156,202.1,11.89,17
5157,156.79,14.25,11
5158,396.87,56.7,7
5159,332.97,33.3,10
5160,338.89,24.21,14
5161,70.15,11.69,6
5162,393.06,393.06,1
5163,178.31,8.11,22
5164,66.83,3.18,21
5165,56.02,7.0,8
5166,130.16,18.59,7
5167,69.54,4.35,16
5168,19.08,0.91,21
5169,17.49,5.83,3
5170,482.06,37.08,13
5171,377.86,25.19,15
5172,211.43,21.14,10
5173,184.85,18.48,10
5174,466.84,233.42,2
5175,190.35,95.17,2
5176,357.0,59.5,6
5177,437.41,39.76,11
5178,202.6,12.66,16
5179,493.27,164.42,3
5180,216.09,11.37,19
5181,440.33,110.08,4
5182,277.89,11.58,24
5183,365.92,365.92,1
5184,488.79,48.88,10
5185,356.72,14.86,24
5186,62.49,4.17,15
5187,233.22,19.43,12
5188,459.59,229.79,2
5189,325.43,65.09,5
5190,288.47,14.42,20
5191,259.62,86.54,3
5192,196.22,24.53,8
5193,186.91,31.15,6
5194,469.06,26.06,18
5195,166.07,6.92,24
5196,276.58,19.76,14
5197,346.04,24.72,14
5198,369.53,123.18,3
5199,130.27,9.31,14
5200,286.11,17.88,16
5201,86.26,86.26,1
5202,24.33,12.16,2
5203,441.92,26.0,17
5204,340.46,14.19,24
5205,373.15,21.95,17
5206,191.26,19.13,10
5207,373.15,28.7,13
5208,320.57,45.8,7
5209,169.4,7.7,22
5210,215.28,71.76,3
5211,411.41,29.39,14
5212,171.49,9.53,18
5213,243.35,27.04,9
5214,355.61,27.35,13
5215,375.14,187.57,2
5216,148.12,12.34,12
5217,149.84,37.46,4
5218,56.61,28.3,2
5219,134.27,26.85,5
5220,67.08,67.08,1
5221,385.27,385.27,1
5222,29.76,2.71,11
5223,494.01,20.58,24
5224,307.71,20.51,15
5225,145.47,12.12,12
5226,42.38,2.83,15
5227,23.06,2.31,10
5228,458.47,26.97,17
5229,153.22,17.02,9
5230,347.59,31.6,11
5231,451.48,50.16,9
5232,307.21,307.21,1
5233,314.41,13.1,24
5234,379.52,29.19,13
5235,96.88,32.29,3
5236,306.23,51.04,6
5237,343.9,31.26,11
5238,388.48,64.75,6
5239,108.01,13.5,8
5240,84.52,7.04,12
5241,108.46,6.03,18
5242,328.16,82.04,4
5243,226.78,14.17,16
5244,359.74,27.67,13
5245,345.4,31.4,11
5246,472.6,42.96,11
5247,187.65,8.53,22
5248,33.8,33.8,1
5249,136.73,7.6,18
5250,316.97,316.97,1
5251,487.07,44.28,11
5252,240.02,11.43,21
5253,420.03,60.0,7
5254,340.5,24.32,14
5255,45.5,2.68,17
5256,408.65,51.08,8
5257,443.23,49.25,9
5258,149.13,7.85,19
5259,383.25,19.16,20
5260,211.98,42.4,5
5261,264.05,11.48,23
5262,362.03,60.34,6
5263,379.65,18.08,21
5264,195.29,13.95,14
5265,247.65,49.53,5
5266,489.81,54.42,9
5267,193.01,11.35,17
5268,247.03,49.41,5
5269,486.2,121.55,4
5270,181.16,10.06,18
5271,316.6,31.66,10
5272,301.83,75.46,4
5273,235.17,13.06,18
5274,287.81,15.15,19
5275,21.52,3.59,6
5276,90.92,45.46,2
5277,283.56,283.56,1
5278,280.6,18.71,15
5279,361.12,40.12,9
5280,92.66,7.72,12
5281,143.6,9.57,15
5282,254.05,15.88,16
5283,444.82,55.6,8
5284,105.79,10.58,10
5285,371.68,19.56,19
5286,325.86,18.1,18
5287,36.11,2.58,14
5288,218.25,12.84,17
5289,287.1,15.95,18
5290,247.68,41.28,6
5291,57.59,3.2,18
5292,209.64,12.33,17
5293,14.39,4.8,3
5294,103.5,4.93,21
5295,241.54,10.5,23
5296,428.9,21.45,20
5297,171.36,10.71,16
5298,467.59,27.51,17
5299,134.12,8.94,15
5300,169.25,12.09,14
5301,405.93,202.97,2
5302,469.51,19.56,24
5303,305.74,12.74,24
5304,453.22,20.6,22
5305,376.25,34.2,11
5306,291.3,26.48,11
5307,461.64,153.88,3
5308,419.39,41.94,10
5309,486.06,32.4,15
5310,308.71,12.86,24
5311,345.08,17.25,20
5312,243.27,243.27,1
5313,61.16,10.19,6
5314,312.46,16.45,19
5315,424.31,70.72,6
5316,470.26,27.66,17
5317,333.71,37.08,9
5318,12.14,0.93,13
5319,352.76,22.05,16
5320,458.48,76.41,6
5321,220.34,11.6,19
5322,302.33,17.78,17
5323,362.05,40.23,9
5324,368.09,17.53,21
5325,129.22,5.62,23
5326,460.35,115.09,4
5327,10.04,1.0,10
5328,496.46,82.74,6
5329,472.25,472.25,1
5330,156.17,8.22,19
5331,23.24,1.45,16
5332,189.43,189.43,1
5333,348.04,348.04,1
5334,413.92,27.59,15
5335,456.13,25.34,18
5336,37.19,1.96,19
5337,257.75,25.77,10
5338,127.22,5.3,24
5339,342.76,16.32,21
5340,433.76,108.44,4
5341,301.08,150.54,2
5342,265.19,18.94,14
5343,109.71,18.29,6
5344,389.58,129.86,3
5345,181.61,8.26,22
5346,404.01,404.01,1
5347,79.05,7.9,10
5348,241.14,120.57,2
5349,309.58,14.07,22
5350,463.71,57.96,8
5351,419.7,59.96,7
5352,328.65,82.16,4
5353,415.03,18.04,23
5354,337.45,42.18,8
5355,313.3,26.11,12
5356,287.34,15.96,18
5357,329.79,65.96,5
5358,25.74,3.22,8
5359,126.3,7.43,17
5360,80.68,8.96,9
5361,136.86,13.69,10
5362,405.25,16.89,24
5363,473.44,473.44,1
5364,406.01,33.83,12
5365,15.87,0.93,17
5366,353.74,15.38,23
5367,124.93,124.93,1
5368,434.99,48.33,9
5369,260.7,23.7,11
5370,422.88,18.39,23
5371,407.08,18.5,22
5372,321.23,160.62,2
5373,115.78,23.16,5
5374,390.28,390.28,1
5375,14.18,0.79,18
5376,296.02,98.67,3
5377,94.14,5.88,16
5378,31.22,5.2,6
5379,473.38,59.17,8
5380,428.26,19.47,22
5381,47.49,7.92,6
5382,348.42,26.8,13
5383,313.17,28.47,11
5384,116.14,29.04,4
5385,458.53,30.57,15
5386,67.71,3.98,17
5387,292.63,17.21,17
5388,392.01,392.01,1
5389,294.39,26.76,11
5390,465.56,29.1,16
5391,400.81,100.2,4
5392,270.56,45.09,6
5393,403.66,28.83,14
5394,468.74,468.74,1
5395,205.8,17.15,12
5396,285.31,95.1,3
5397,417.44,18.15,23
5398,483.91,69.13,7
5399,429.87,28.66,15
5400,221.55,10.07,22
5401,16.71,0.76,22
5402,367.85,40.87,9
5403,92.46,7.7,12
5404,260.53,10.86,24
5405,462.43,30.83,15
5406,54.96,4.58,12
5407,189.53,21.06,9
5408,149.94,7.5,20
5409,393.84,32.82,12
5410,19.92,1.11,18
5411,485.61,242.81,2
5412,460.03,115.01,4
5413,154.17,77.08,2
5414,146.06,6.96,21
5415,137.23,34.31,4
5416,356.42,16.2,22
5417,252.69,16.85,15
5418,389.11,43.23,9
5419,483.97,60.5,8
5420,447.42,447.42,1
5421,134.29,7.46,18
5422,308.07,154.03,2
5423,316.18,15.06,21
5424,45.46,3.5,13
5425,454.77,19.77,23
5426,425.74,30.41,14
5427,448.4,74.73,6
5428,249.28,19.18,13
5429,359.85,35.98,10
5430,170.75,56.92,3
5431,58.4,3.24,18
5432,48.39,4.4,11
5433,283.31,14.91,19
5434,232.13,33.16,7
5435,483.64,20.15,24
5436,446.17,223.09,2
5437,443.97,63.42,7
5438,196.24,196.24,1
5439,41.32,3.18,13
5440,45.51,2.53,18
5441,123.48,5.61,22
5442,13.06,0.57,23
5443,66.62,11.1,6
5444,388.54,388.54,1
5445,234.65,23.46,10
5446,185.95,16.9,11
5447,255.37,18.24,14
5448,245.96,49.19,5
5449,32.77,2.34,14
5450,153.97,14.0,11
5451,392.28,78.46,5
5452,37.79,1.8,21
5453,53.39,8.9,6
5454,474.76,52.75,9
5455,28.02,1.75,16
5456,47.3,6.76,7
5457,438.89,18.29,24
5458,19.5,1.08,18
5459,35.04,1.67,21
5460,26.14,1.09,24
5461,85.81,85.81,1
5462,331.85,22.12,15
5463,377.27,125.76,3
5464,381.36,38.14,10
5465,58.94,4.21,14
5466,184.06,13.15,14
5467,307.84,13.38,23
5468,356.92,71.38,5
5469,116.84,5.84,20
5470,134.26,13.43,10
5471,337.53,24.11,14
5472,58.82,2.94,20
5473,483.79,43.98,11
5474,483.1,26.84,18
5475,72.5,3.82,19
5476,248.16,20.68,12
5477,455.41,56.93,8
5478,493.79,37.98,13
5479,433.57,28.9,15
5480,375.8,93.95,4
5481,85.22,5.33,16
5482,473.54,22.55,21
5483,366.51,73.3,5
5484,474.73,39.56,12
5485,278.62,69.66,4
5486,122.0,12.2,10
5487,495.16,61.9,8
5488,108.5,108.5,1
5489,312.13,26.01,12
5490,348.92,116.31,3
5491,460.2,153.4,3
5492,52.28,2.18,24
5493,432.44,24.02,18
5494,389.02,16.21,24
5495,184.93,8.81,21
5496,351.58,25.11,14
5497,428.28,18.62,23
5498,75.96,3.62,21
5499,87.23,6.23,14
5500,76.63,4.79,16
5501,315.33,17.52,18
5502,415.76,415.76,1
5503,440.04,55.01,8
5504,23.1,23.1,1
5505,260.03,65.01,4
5506,55.34,3.69,15
5507,210.7,70.23,3
5508,466.72,155.57,3
5509,413.91,18.0,23
5510,302.32,43.19,7
5511,345.86,115.29,3
5512,460.59,19.19,24
5513,412.92,103.23,4
5514,434.3,33.41,13
5515,117.03,11.7,10
5516,21.06,1.17,18
5517,138.37,12.58,11
5518,136.98,5.71,24
5519,290.38,16.13,18
5520,478.08,28.12,17
5521,191.31,191.31,1
5522,442.43,19.24,23
5523,274.85,15.27,18
5524,168.66,8.03,21
5525,63.26,2.64,24
5526,196.96,11.59,17
5527,406.77,20.34,20
5528,485.67,21.12,23
5529,420.44,70.07,6
5530,93.51,4.68,20
5531,315.73,24.29,13
5532,42.1,1.83,23
5533,140.11,9.34,15
5534,383.86,27.42,14
5535,403.23,22.4,18
5536,330.73,27.56,12
5537,232.29,13.66,17
5538,449.64,24.98,18
5539,307.27,153.63,2
5540,162.63,7.74,21
5541,319.42,35.49,9
5542,21.69,3.1,7
5543,396.6,99.15,4
5544,387.78,77.56,5
5545,395.08,98.77,4
5546,400.76,100.19,4
5547,149.19,49.73,3
5548,393.39,196.69,2
5549,499.47,26.29,19
5550,65.22,4.08,16
5551,448.11,56.01,8
5552,304.17,38.02,8
5553,170.86,17.09,10
5554,34.64,2.31,15
5555,108.43,27.11,4
5556,236.41,12.44,19
5557,250.78,25.08,10
5558,441.63,36.8,12
5559,360.58,51.51,7
5560,267.21,29.69,9
5561,350.17,20.6,17
5562,418.74,83.75,5
5563,403.77,403.77,1
5564,277.14,12.6,22
5565,27.27,4.54,6
5566,389.78,55.68,7
5567,498.89,24.94,20
5568,178.77,35.75,5
5569,306.52,16.13,19
5570,265.29,18.95,14
5571,461.84,28.86,16
5572,94.17,5.89,16
5573,88.24,3.68,24
5574,170.76,7.42,23
5575,298.16,21.3,14
5576,111.55,12.39,9
5577,367.11,22.94,16
5578,55.54,18.51,3
5579,38.83,4.85,8
5580,106.92,5.35,20
5581,338.38,33.84,10
5582,441.9,23.26,19
5583,447.87,111.97,4
5584,468.3,19.51,24
5585,197.66,10.4,19
5586,297.18,148.59,2
5587,385.44,29.65,13
5588,38.4,3.84,10
5589,76.28,3.47,22
5590,105.42,52.71,2
5591,285.48,25.95,11
5592,199.7,49.92,4
5593,66.27,66.27,1
5594,296.84,59.37,5
5595,425.26,20.25,21
5596,108.93,15.56,7
5597,64.63,64.63,1
5598,296.32,15.6,19
5599,88.87,3.7,24
5600,443.53,21.12,21
5601,359.05,39.89,9
5602,221.69,55.42,4
5603,483.19,48.32,10
5604,87.9,43.95,2
5605,366.2,28.17,13
5606,361.28,27.79,13
5607,22.46,3.74,6
5608,388.34,19.42,20
5609,274.17,22.85,12
5610,85.41,4.5,19
5611,367.08,18.35,20
5612,294.01,15.47,19
5613,258.6,15.21,17
5614,470.16,47.02,10
5615,132.15,7.77,17
5616,263.08,52.62,5
5617,142.03,5.92,24
5618,225.99,10.27,22
5619,356.36,23.76,15
5620,414.06,138.02,3
5621,82.61,4.86,17
5622,125.33,12.53,10
5623,309.71,51.62,6
5624,140.2,7.38,19
5625,487.11,21.18,23
5626,236.86,78.95,3
5627,157.64,14.33,11
5628,257.43,21.45,12
5629,49.17,6.15,8
5630,232.57,14.54,16
5631,46.51,4.23,11
5632,473.75,31.58,15
5633,72.54,7.25,10
5634,95.19,4.14,23
5635,249.57,11.88,21
5636,181.9,90.95,2
5637,134.62,7.92,17
5638,432.77,144.26,3
5639,282.84,94.28,3
5640,109.57,54.78,2
5641,411.0,31.62,13
5642,324.47,40.56,8
5643,28.03,1.33,21
5644,284.11,142.06,2
5645,112.81,11.28,10
5646,68.29,3.1,22
5647,366.93,28.23,13
5648,137.43,19.63,7
5649,448.22,56.03,8
5650,168.75,8.88,19
5651,306.1,23.55,13
5652,424.49,53.06,8
5653,47.5,3.39,14
5654,473.97,23.7,20
5655,478.7,39.89,12
5656,371.06,16.13,23
5657,374.44,374.44,1
5658,124.59,6.23,20
5659,469.53,156.51,3
5660,207.66,9.44,22
5661,215.86,16.6,13
5662,279.91,46.65,6
5663,340.06,113.35,3
5664,174.1,9.67,18
5665,192.07,11.3,17
5666,143.27,13.02,11
5667,167.24,83.62,2
5668,174.32,21.79,8
5669,26.67,1.21,22
5670,430.25,23.9,18
5671,122.64,5.11,24
5672,125.38,125.38,1
5673,154.38,10.29,15
5674,455.62,18.98,24
5675,359.12,14.96,24
5676,337.23,18.73,18
5677,360.99,16.41,22
5678,336.87,17.73,19
5679,326.28,108.76,3
5680,133.29,7.4,18
5681,203.95,8.87,23
5682,105.5,52.75,2
5683,13.95,1.55,9
5684,189.75,9.99,19
5685,81.88,6.82,12
5686,213.26,42.65,5
5687,490.6,98.12,5
5688,107.04,4.46,24
5689,464.14,25.79,18
5690,126.13,5.73,22
5691,395.76,23.28,17
5692,27.97,1.27,22
5693,432.26,39.3,11
5694,481.89,60.24,8
5695,64.21,3.21,20
5696,461.35,30.76,15
5697,437.54,29.17,15
5698,288.84,13.13,22
5699,243.45,12.17,20
5700,244.64,13.59,18
5701,118.95,5.17,23
5702,147.89,6.72,22
5703,339.81,15.45,22
5704,216.15,19.65,11
5705,221.77,73.92,3
5706,454.23,50.47,9
5707,281.78,281.78,1
5708,161.21,23.03,7
5709,60.12,10.02,6
5710,359.99,32.73,11
5711,17.92,1.0,18
5712,230.23,15.35,15
5713,430.76,19.58,22
5714,312.31,18.37,17
5715,437.33,19.88,22
5716,154.51,12.88,12
5717,302.34,16.8,18
5718,484.26,32.28,15
5719,239.77,10.42,23
5720,179.08,35.82,5
5721,39.53,13.18,3
5722,439.05,21.95,20
5723,233.61,13.74,17
5724,384.3,192.15,2
5725,237.28,59.32,4
5726,356.24,17.81,20
5727,195.13,10.84,18
5728,213.84,30.55,7
5729,159.66,9.98,16
5730,435.36,29.02,15
5731,154.61,15.46,10
5732,219.16,21.92,10
5733,144.02,12.0,12
5734,60.75,10.12,6
5735,85.78,4.77,18
5736,316.33,13.75,23
5737,453.94,26.7,17
5738,286.81,40.97,7
5739,126.67,25.33,5
5740,272.15,12.37,22
5741,66.39,66.39,1
5742,140.1,12.74,11
5743,147.74,12.31,12
5744,14.77,3.69,4
5745,406.34,203.17,2
5746,310.81,14.8,21
5747,212.81,23.65,9
5748,213.49,53.37,4
5749,497.16,29.24,17
5750,473.83,43.08,11
5751,187.94,14.46,13
5752,395.74,17.99,22
5753,484.97,80.83,6
5754,401.51,20.08,20
5755,407.48,19.4,21
5756,183.95,15.33,12
5757,357.3,178.65,2
5758,91.83,3.99,23
5759,324.77,15.47,21
5760,319.23,45.6,7
5761,70.92,35.46,2
5762,108.93,7.26,15
5763,243.52,243.52,1
5764,125.06,8.93,14
5765,179.74,8.17,22
5766,99.13,6.61,15
5767,174.61,8.31,21
5768,330.59,13.77,24
5769,98.17,9.82,10
5770,10.32,0.74,14
5771,364.47,72.89,5
5772,427.7,26.73,16
5773,376.49,26.89,14
5774,422.8,26.43,16
5775,392.43,39.24,10
5776,381.62,38.16,10
5777,423.73,141.24,3
5778,457.14,41.56,11
5779,277.54,15.42,18
5780,203.11,203.11,1
5781,287.25,16.9,17
5782,336.29,30.57,11
5783,26.93,1.17,23
5784,273.27,21.02,13
5785,148.1,74.05,2
5786,457.35,24.07,19
5787,257.47,42.91,6
5788,46.92,3.13,15
5789,106.11,8.84,12
5790,400.17,17.4,23
5791,231.62,16.54,14
5792,89.17,12.74,7
5793,223.64,74.55,3
5794,78.32,5.22,15
5795,245.5,35.07,7
5796,311.94,16.42,19
5797,209.79,9.12,23
5798,476.1,29.76,16
5799,454.94,19.78,23
5800,60.84,3.38,18
5801,158.39,52.8,3
5802,142.62,11.88,12
5803,407.28,58.18,7
5804,268.64,134.32,2
5805,347.7,34.77,10
5806,350.9,16.71,21
5807,77.6,38.8,2
5808,23.54,2.62,9
5809,291.21,22.4,13
5810,405.55,405.55,1
5811,156.39,6.52,24
5812,188.89,12.59,15
5813,234.45,117.22,2
5814,181.49,9.55,19
5815,48.52,2.11,23
5816,271.29,12.92,21
5817,193.53,12.9,15
5818,314.23,22.45,14
5819,442.47,31.61,14
5820,27.34,6.83,4
5821,219.38,31.34,7
5822,139.84,9.99,14
5823,432.28,28.82,15
5824,79.45,13.24,6
5825,178.67,8.51,21
5826,340.61,37.85,9
5827,494.5,32.97,15
5828,486.35,20.26,24
5829,301.83,60.37,5
5830,97.85,5.15,19
5831,191.6,12.77,15
5832,329.8,29.98,11
5833,120.48,7.53,16
5834,239.11,14.94,16
5835,56.63,3.54,16
5836,390.28,17.74,22
5837,455.7,32.55,14
5838,464.6,38.72,12
5839,150.21,6.53,23
5840,435.99,18.17,24
5841,457.67,21.79,21
5842,41.75,4.64,9
5843,362.7,19.09,19
5844,152.49,50.83,3
5845,310.55,12.94,24
5846,423.63,105.91,4
5847,364.33,28.03,13
5848,353.18,50.45,7
5849,405.77,19.32,21
5850,394.29,98.57,4
5851,315.18,52.53,6
5852,258.29,258.29,1
5853,457.62,152.54,3
5854,476.85,28.05,17
5855,473.69,67.67,7
5856,212.52,9.66,22
5857,194.61,27.8,7
5858,460.76,153.59,3
5859,449.96,28.12,16
5860,30.01,2.73,11
5861,298.29,12.97,23
5862,154.49,12.87,12
5863,495.83,27.55,18
5864,498.47,41.54,12
5865,399.3,21.02,19
5866,137.44,34.36,4
5867,352.68,22.04,16
5868,113.58,22.72,5
5869,45.5,45.5,1
5870,229.9,32.84,7
5871,337.39,18.74,18
5872,21.61,1.27,17
5873,390.69,18.6,21
5874,10.76,0.67,16
5875,73.88,4.93,15
5876,39.32,3.02,13
5877,273.08,21.01,13
5878,144.72,9.04,16
5879,39.09,4.34,9
5880,361.79,25.84,14
5881,207.52,103.76,2
5882,145.31,6.32,23
5883,11.15,5.58,2
5884,44.56,2.97,15
5885,425.91,30.42,14
5886,232.19,13.66,17
5887,223.92,10.18,22
5888,60.42,6.71,9
5889,87.6,7.96,11
5890,496.33,165.44,3
5891,126.17,5.26,24
5892,191.72,95.86,2
5893,290.99,97.0,3
5894,52.72,2.77,19
5895,355.31,15.45,23
5896,421.84,18.34,23
5897,391.44,78.29,5
5898,246.21,27.36,9
5899,423.97,42.4,10
5900,60.38,2.52,24
5901,64.88,4.99,13
5902,391.64,16.32,24
5903,401.33,16.72,24
5904,164.98,20.62,8
5905,323.78,46.25,7
5906,166.58,8.33,20
5907,416.36,20.82,20
5908,92.73,6.62,14
5909,38.98,1.69,23
5910,87.13,4.36,20
5911,192.73,38.55,5
5912,47.06,2.05,23
5913,214.56,23.84,9
5914,116.46,116.46,1
5915,91.42,4.35,21
5916,51.84,17.28,3
5917,490.06,44.55,11
5918,335.61,16.78,20
5919,247.6,35.37,7
5920,155.65,8.19,19
5921,49.62,5.51,9
5922,34.29,2.64,13
5923,382.96,20.16,19
5924,105.79,5.57,19
5925,335.25,16.76,20
5926,342.74,57.12,6
5927,87.14,3.63,24
5928,313.73,14.26,22
5929,305.4,21.81,14
5930,86.65,43.33,2
5931,310.54,16.34,19
5932,63.44,3.17,20
5933,212.17,17.68,12
5934,37.18,3.72,10
5935,248.71,82.9,3
5936,423.58,423.58,1
5937,338.58,15.39,22
5938,90.47,6.46,14
5939,327.96,109.32,3
5940,388.03,22.83,17
5941,377.35,23.58,16
5942,315.24,14.33,22
5943,157.3,13.11,12
5944,233.37,19.45,12
5945,318.4,16.76,19
5946,462.05,115.51,4
5947,228.55,16.32,14
5948,16.54,0.79,21
5949,344.5,19.14,18
5950,125.63,25.13,5
5951,241.52,14.21,17
5952,452.87,34.84,13
5953,439.02,48.78,9
5954,366.82,36.68,10
5955,59.18,59.18,1
5956,250.3,12.52,20
5957,298.35,24.86,12
5958,453.3,37.77,12
5959,484.88,53.88,9
5960,453.54,26.68,17
5961,259.42,19.96,13
5962,11.59,0.68,17
5963,120.98,120.98,1
5964,38.27,1.82,21
5965,416.39,37.85,11
5966,203.77,15.67,13
5967,402.57,30.97,13
5968,349.84,38.87,9
5969,352.69,50.38,7
5970,83.78,4.65,18
5971,292.12,18.26,16
5972,401.33,50.17,8
5973,237.71,10.34,23
5974,25.93,1.62,16
5975,402.54,57.51,7
5976,400.63,23.57,17
5977,315.51,157.75,2
5978,383.7,76.74,5
5979,476.81,34.06,14
5980,275.75,55.15,5
5981,251.23,62.81,4
5982,257.9,85.97,3
5983,478.42,31.89,15
5984,492.84,61.6,8
5985,179.37,10.55,17
5986,258.24,14.35,18
5987,219.86,12.93,17
5988,25.83,1.17,22
5989,210.76,9.16,23
5990,59.88,2.6,23
5991,167.44,27.91,6
5992,131.93,65.97,2
5993,11.01,1.38,8
5994,193.53,38.71,5
5995,265.61,17.71,15
5996,117.03,5.85,20
5997,349.0,29.08,12
5998,374.22,62.37,6
5999,435.39,87.08,5
6000,497.71,62.21,8
6001,367.69,91.92,4
6002,165.88,41.47,4
6003,258.54,18.47,14
6004,280.05,14.74,19
6005,236.59,13.92,17
6006,102.27,12.78,8
6007,186.47,11.65,16
6008,206.86,9.4,22
6009,305.61,16.08,19
6010,455.4,37.95,12
6011,35.0,1.67,21
6012,410.15,19.53,21
6013,311.67,15.58,20
6014,497.8,45.25,11
6015,42.33,14.11,3
6016,309.34,20.62,15
6017,471.28,23.56,20
6018,126.88,11.53,11
6019,126.54,7.44,17
6020,354.35,14.76,24
6021,488.41,21.24,23
6022,244.68,11.65,21
6023,136.81,7.6,18
6024,334.56,27.88,12
6025,365.39,15.22,24
6026,241.89,17.28,14
6027,226.81,14.18,16
6028,236.17,33.74,7
6029,29.48,7.37,4
6030,237.34,26.37,9
6031,279.33,11.64,24
6032,278.7,19.91,14
6033,378.45,29.11,13
6034,47.0,5.22,9
6035,169.15,7.35,23
6036,391.15,21.73,18
6037,239.98,10.91,22
6038,329.63,20.6,16
6039,429.33,53.67,8
6040,396.67,36.06,11
6041,309.68,22.12,14
6042,489.63,163.21,3
6043,221.86,13.05,17
6044,278.06,16.36,17
6045,474.67,67.81,7
6046,489.59,69.94,7
6047,244.15,244.15,1
6048,304.32,43.47,7
6049,269.79,11.73,23
6050,303.15,14.44,21
6051,66.1,5.08,13
6052,208.06,11.56,18
6053,114.58,19.1,6
6054,17.97,1.5,12
6055,116.18,10.56,11
6056,283.9,11.83,24
6057,36.64,7.33,5
6058,300.96,60.19,5
6059,415.15,24.42,17
6060,90.33,15.05,6
6061,368.8,18.44,20
6062,432.29,25.43,17
6063,490.72,245.36,2
6064,187.56,8.93,21
6065,225.55,9.4,24
6066,393.6,23.15,17
6067,176.62,35.32,5
6068,94.99,5.0,19
6069,97.52,6.5,15
6070,317.07,28.82,11
6071,363.54,40.39,9
6072,466.8,19.45,24
6073,157.14,39.28,4
6074,363.57,40.4,9
6075,62.9,12.58,5
6076,232.43,33.2,7
6077,80.91,20.23,4
6078,281.89,20.13,14
6079,69.55,5.35,13
6080,168.47,14.04,12
6081,157.31,17.48,9
6082,119.55,39.85,3
6083,463.58,57.95,8
6084,219.89,21.99,10
6085,251.26,12.56,20
6086,107.61,9.78,11
6087,492.03,492.03,1
6088,95.59,6.37,15
6089,390.59,17.75,22
6090,361.12,15.7,23
6091,489.67,28.8,17
6092,207.26,15.94,13
6093,142.14,9.48,15
6094,430.74,17.95,24
6095,460.01,20.91,22
6096,412.36,27.49,15
6097,381.91,29.38,13
6098,236.48,10.28,23
6099,364.59,21.45,17
6100,436.82,22.99,19
6101,472.19,26.23,18
6102,21.63,21.63,1
6103,393.18,35.74,11
6104,34.24,11.41,3
6105,26.17,2.38,11
6106,34.88,3.88,9
6107,375.64,17.07,22
6108,468.19,117.05,4
6109,11.68,1.06,11
6110,17.61,1.96,9
6111,152.51,30.5,5
6112,16.76,1.05,16
6113,379.32,34.48,11
6114,62.71,62.71,1
6115,265.21,14.73,18
6116,486.68,28.63,17
6117,222.45,17.11,13
6118,384.79,16.73,23
6119,74.32,3.54,21
6120,444.46,40.41,11
6121,198.29,24.79,8
6122,167.39,6.97,24
6123,117.27,5.1,23
6124,321.67,14.62,22
6125,462.3,21.01,22
6126,77.08,11.01,7
6127,473.11,29.57,16
6128,70.51,4.41,16
6129,56.45,4.7,12
6130,74.73,4.15,18
6131,250.17,41.7,6
6132,263.03,13.84,19
6133,289.19,36.15,8
6134,62.56,2.98,21
6135,118.44,6.58,18
6136,258.77,21.56,12
6137,204.79,10.78,19
6138,44.72,3.19,14
6139,287.23,11.97,24
6140,42.65,2.37,18
6141,69.98,6.36,11
6142,261.36,13.07,20
6143,71.54,35.77,2
6144,364.8,40.53,9
6145,302.9,50.48,6
6146,311.46,14.16,22
6147,390.18,130.06,3
6148,364.51,19.18,19
6149,303.86,25.32,12
6150,140.53,7.81,18
6151,380.54,47.57,8
6152,498.29,21.66,23
6153,206.9,68.97,3
6154,439.6,39.96,11
6155,194.44,38.89,5
6156,291.03,48.5,6
6157,387.1,43.01,9
6158,293.69,36.71,8
6159,311.08,77.77,4
6160,469.06,42.64,11
6161,95.95,47.98,2
6162,422.53,42.25,10
6163,110.58,13.82,8
6164,281.93,18.8,15
6165,124.24,12.42,10
6166,281.75,70.44,4
6167,95.63,31.88,3
6168,305.67,17.98,17
6169,263.62,52.72,5
6170,98.9,19.78,5
6171,368.01,122.67,3
6172,251.51,27.95,9
6173,61.28,6.13,10
6174,34.28,3.12,11
6175,212.15,23.57,9
6176,101.59,5.98,17
6177,493.31,54.81,9
6178,270.39,11.76,23
6179,230.5,14.41,16
6180,394.68,32.89,12
6181,180.22,13.86,13
6182,354.48,17.72,20
6183,260.32,37.19,7
6184,140.23,10.02,14
6185,297.01,18.56,16
6186,165.09,15.01,11
6187,428.99,33.0,13
6188,221.31,22.13,10
6189,354.74,118.25,3
6190,134.35,8.96,15
