user_id,total_revenue,avg_monthly_revenue,lifetime_months
5191,276.58,19.76,14
5192,346.04,24.72,14
5193,369.53,123.18,3
5194,130.27,9.31,14
5195,286.11,17.88,16
5196,86.26,86.26,1
5197,24.33,12.16,2
5198,441.92,26.0,17
5199,340.46,14.19,24
5200,373.15,21.95,17
5201,191.26,19.13,10
5202,373.15,28.7,13
5203,320.57,45.8,7
5204,169.4,7.7,22
5205,215.28,71.76,3
5206,411.41,29.39,14
5207,171.49,9.53,18
5208,243.35,27.04,9
5209,355.61,27.35,13
5210,375.14,187.57,2
5211,148.12,12.34,12
5212,149.84,37.46,4
5213,56.61,28.3,2
5214,134.27,26.85,5
5215,67.08,67.08,1
5216,385.27,385.27,1
5217,29.76,2.71,11
5218,494.01,20.58,24
5219,307.71,20.51,15
5220,145.47,12.12,12
5221,42.38,2.83,15
5222,23.06,2.31,10
5223,458.47,26.97,17
5224,153.22,17.02,9
5225,347.59,31.6,11
5226,451.48,50.16,9
5227,307.21,307.21,1
5228,314.41,13.1,24
5229,379.52,29.19,13
5230,96.88,32.29,3
5231,306.23,51.04,6
5232,343.9,31.26,11
5233,388.48,64.75,6
5234,108.01,13.5,8
5235,84.52,7.04,12
5236,108.46,6.03,18
5237,328.16,82.04,4
5238,226.78,14.17,16
5239,359.74,27.67,13
5240,345.4,31.4,11
5241,472.6,42.96,11
5242,187.65,8.53,22
5243,33.8,33.8,1
5244,136.73,7.6,18
5245,316.97,316.97,1
5246,487.07,44.28,11
5247,240.02,11.43,21
5248,420.03,60.0,7
5249,340.5,24.32,14
5250,45.5,2.68,17
5251,408.65,51.08,8
5252,443.23,49.25,9
5253,149.13,7.85,19
5254,383.25,19.16,20
5255,211.98,42.4,5
5256,264.05,11.48,23
5257,362.03,60.34,6
5258,379.65,18.08,21
5259,195.29,13.95,14
5260,247.65,49.53,5
5261,489.81,54.42,9
5262,193.01,11.35,17
5263,247.03,49.41,5
5264,486.2,121.55,4
5265,181.16,10.06,18
5266,316.6,31.66,10
5267,301.83,75.46,4
5268,235.17,13.06,18
5269,287.81,15.15,19
5270,21.52,3.59,6
5271,90.92,45.46,2
5272,283.56,283.56,1
5273,280.6,18.71,15
5274,361.12,40.12,9
5275,92.66,7.72,12
5276,143.6,9.57,15
5277,254.05,15.88,16
5278,444.82,55.6,8
5279,105.79,10.58,10
5280,371.68,19.56,19
5281,325.86,18.1,18
5282,36.11,2.58,14
5283,218.25,12.84,17
5284,287.1,15.95,18
5285,247.68,41.28,6
5286,57.59,3.2,18
5287,209.64,12.33,17
5288,14.39,4.8,3
5289,103.5,4.93,21
5290,241.54,10.5,23
5291,428.9,21.45,20
5292,171.36,10.71,16
5293,467.59,27.51,17
5294,134.12,8.94,15
5295,169.25,12.09,14
5296,405.93,202.97,2
5297,469.51,19.56,24
5298,305.74,12.74,24
5299,453.22,20.6,22
5300,376.25,34.2,11
5301,291.3,26.48,11
5302,461.64,153.88,3
5303,419.39,41.94,10
5304,486.06,32.4,15
5305,308.71,12.86,24
5306,345.08,17.25,20
5307,243.27,243.27,1
5308,61.16,10.19,6
5309,312.46,16.45,19
5310,424.31,70.72,6
5311,470.26,27.66,17
5312,333.71,37.08,9
5313,12.14,0.93,13
5314,352.76,22.05,16
5315,458.48,76.41,6
5316,220.34,11.6,19
5317,302.33,17.78,17
5318,362.05,40.23,9
5319,368.09,17.53,21
5320,129.22,5.62,23
5321,460.35,115.09,4
5322,10.04,1.0,10
5323,496.46,82.74,6
5324,472.25,472.25,1
5325,156.17,8.22,19
5326,23.24,1.45,16
5327,189.43,189.43,1
5328,348.04,348.04,1
5329,413.92,27.59,15
5330,456.13,25.34,18
5331,37.19,1.96,19
5332,257.75,25.77,10
5333,127.22,5.3,24
5334,342.76,16.32,21
5335,433.76,108.44,4
5336,301.08,150.54,2
5337,265.19,18.94,14
5338,109.71,18.29,6
5339,389.58,129.86,3
5340,181.61,8.26,22
5341,404.01,404.01,1
5342,79.05,7.9,10
5343,241.14,120.57,2
5344,309.58,14.07,22
5345,463.71,57.96,8
5346,419.7,59.96,7
5347,328.65,82.16,4
5348,415.03,18.04,23
5349,337.45,42.18,8
5350,313.3,26.11,12
5351,287.34,15.96,18
5352,329.79,65.96,5
5353,25.74,3.22,8
5354,126.3,7.43,17
5355,80.68,8.96,9
5356,136.86,13.69,10
5357,405.25,16.89,24
5358,473.44,473.44,1
5359,406.01,33.83,12
5360,15.87,0.93,17
5361,353.74,15.38,23
5362,124.93,124.93,1
5363,434.99,48.33,9
5364,260.7,23.7,11
5365,422.88,18.39,23
5366,407.08,18.5,22
5367,321.23,160.62,2
5368,115.78,23.16,5
5369,390.28,390.28,1
5370,14.18,0.79,18
5371,296.02,98.67,3
5372,94.14,5.88,16
5373,31.22,5.2,6
5374,473.38,59.17,8
5375,428.26,19.47,22
5376,47.49,7.92,6
5377,348.42,26.8,13
5378,313.17,28.47,11
5379,116.14,29.04,4
5380,458.53,30.57,15
5381,67.71,3.98,17
5382,292.63,17.21,17
5383,392.01,392.01,1
5384,294.39,26.76,11
5385,465.56,29.1,16
5386,400.81,100.2,4
5387,270.56,45.09,6
5388,403.66,28.83,14
5389,468.74,468.74,1
5390,205.8,17.15,12
5391,285.31,95.1,3
5392,417.44,18.15,23
5393,483.91,69.13,7
5394,429.87,28.66,15
5395,221.55,10.07,22
5396,16.71,0.76,22
5397,367.85,40.87,9
5398,92.46,7.7,12
5399,260.53,10.86,24
5400,462.43,30.83,15
5401,54.96,4.58,12
5402,189.53,21.06,9
5403,149.94,7.5,20
5404,393.84,32.82,12
5405,19.92,1.11,18
5406,485.61,242.81,2
5407,460.03,115.01,4
5408,154.17,77.08,2
5409,146.06,6.96,21
5410,137.23,34.31,4
5411,356.42,16.2,22
5412,252.69,16.85,15
5413,389.11,43.23,9
5414,483.97,60.5,8
5415,447.42,447.42,1
5416,134.29,7.46,18
5417,308.07,154.03,2
5418,316.18,15.06,21
5419,45.46,3.5,13
5420,454.77,19.77,23
5421,425.74,30.41,14
5422,448.4,74.73,6
5423,249.28,19.18,13
5424,359.85,35.98,10
5425,170.75,56.92,3
5426,58.4,3.24,18
5427,48.39,4.4,11
5428,283.31,14.91,19
5429,232.13,33.16,7
5430,483.64,20.15,24
5431,446.17,223.09,2
5432,443.97,63.42,7
5433,196.24,196.24,1
5434,41.32,3.18,13
5435,45.51,2.53,18
5436,123.48,5.61,22
5437,13.06,0.57,23
5438,66.62,11.1,6
5439,388.54,388.54,1
5440,234.65,23.46,10
5441,185.95,16.9,11
5442,255.37,18.24,14
5443,245.96,49.19,5
5444,32.77,2.34,14
5445,153.97,14.0,11
5446,392.28,78.46,5
5447,37.79,1.8,21
5448,53.39,8.9,6
5449,474.76,52.75,9
5450,28.02,1.75,16
5451,47.3,6.76,7
5452,438.89,18.29,24
5453,19.5,1.08,18
5454,35.04,1.67,21
5455,26.14,1.09,24
5456,85.81,85.81,1
5457,331.85,22.12,15
5458,377.27,125.76,3
5459,381.36,38.14,10
5460,58.94,4.21,14
5461,184.06,13.15,14
5462,307.84,13.38,23
5463,356.92,71.38,5
5464,116.84,5.84,20
5465,134.26,13.43,10
5466,337.53,24.11,14
5467,58.82,2.94,20
5468,483.79,43.98,11
5469,483.1,26.84,18
5470,72.5,3.82,19
5471,248.16,20.68,12
5472,455.41,56.93,8
5473,493.79,37.98,13
5474,433.57,28.9,15
5475,375.8,93.95,4
5476,85.22,5.33,16
5477,473.54,22.55,21
5478,366.51,73.3,5
5479,474.73,39.56,12
5480,278.62,69.66,4
5481,122.0,12.2,10
5482,495.16,61.9,8
5483,108.5,108.5,1
5484,312.13,26.01,12
5485,348.92,116.31,3
5486,460.2,153.4,3
5487,52.28,2.18,24
5488,432.44,24.02,18
5489,389.02,16.21,24
5490,184.93,8.81,21
5491,351.58,25.11,14
5492,428.28,18.62,23
5493,75.96,3.62,21
5494,87.23,6.23,14
5495,76.63,4.79,16
5496,315.33,17.52,18
5497,415.76,415.76,1
5498,440.04,55.01,8
5499,23.1,23.1,1
5500,260.03,65.01,4
5501,55.34,3.69,15
5502,210.7,70.23,3
5503,466.72,155.57,3
5504,413.91,18.0,23
5505,302.32,43.19,7
5506,345.86,115.29,3
5507,460.59,19.19,24
5508,412.92,103.23,4
5509,434.3,33.41,13
5510,117.03,11.7,10
5511,21.06,1.17,18
5512,138.37,12.58,11
5513,136.98,5.71,24
5514,290.38,16.13,18
5515,478.08,28.12,17
5516,191.31,191.31,1
5517,442.43,19.24,23
5518,274.85,15.27,18
5519,168.66,8.03,21
5520,63.26,2.64,24
5521,196.96,11.59,17
5522,406.77,20.34,20
5523,485.67,21.12,23
5524,420.44,70.07,6
5525,93.51,4.68,20
5526,315.73,24.29,13
5527,42.1,1.83,23
5528,140.11,9.34,15
5529,383.86,27.42,14
5530,403.23,22.4,18
5531,330.73,27.56,12
5532,232.29,13.66,17
5533,449.64,24.98,18
5534,307.27,153.63,2
5535,162.63,7.74,21
5536,319.42,35.49,9
5537,21.69,3.1,7
5538,396.6,99.15,4
5539,387.78,77.56,5
5540,395.08,98.77,4
5541,400.76,100.19,4
5542,149.19,49.73,3
5543,393.39,196.69,2
5544,499.47,26.29,19
5545,65.22,4.08,16
5546,448.11,56.01,8
5547,304.17,38.02,8
5548,170.86,17.09,10
5549,34.64,2.31,15
5550,108.43,27.11,4
5551,236.41,12.44,19
5552,250.78,25.08,10
5553,441.63,36.8,12
5554,360.58,51.51,7
5555,267.21,29.69,9
5556,350.17,20.6,17
5557,418.74,83.75,5
5558,403.77,403.77,1
5559,277.14,12.6,22
5560,27.27,4.54,6
5561,389.78,55.68,7
5562,498.89,24.94,20
5563,178.77,35.75,5
5564,306.52,16.13,19
5565,265.29,18.95,14
5566,461.84,28.86,16
5567,94.17,5.89,16
5568,88.24,3.68,24
5569,170.76,7.42,23
5570,298.16,21.3,14
5571,111.55,12.39,9
5572,367.11,22.94,16
5573,55.54,18.51,3
5574,38.83,4.85,8
5575,106.92,5.35,20
5576,338.38,33.84,10
5577,441.9,23.26,19
5578,447.87,111.97,4
5579,468.3,19.51,24
5580,197.66,10.4,19
5581,297.18,148.59,2
5582,385.44,29.65,13
5583,38.4,3.84,10
5584,76.28,3.47,22
5585,105.42,52.71,2
5586,285.48,25.95,11
5587,199.7,49.92,4
5588,66.27,66.27,1
5589,296.84,59.37,5
5590,425.26,20.25,21
5591,108.93,15.56,7
5592,64.63,64.63,1
5593,296.32,15.6,19
5594,88.87,3.7,24
5595,443.53,21.12,21
5596,359.05,39.89,9
5597,221.69,55.42,4
5598,483.19,48.32,10
5599,87.9,43.95,2
5600,366.2,28.17,13
5601,361.28,27.79,13
5602,22.46,3.74,6
5603,388.34,19.42,20
5604,274.17,22.85,12
5605,85.41,4.5,19
5606,367.08,18.35,20
5607,294.01,15.47,19
5608,258.6,15.21,17
5609,470.16,47.02,10
5610,132.15,7.77,17
5611,263.08,52.62,5
5612,142.03,5.92,24
5613,225.99,10.27,22
5614,356.36,23.76,15
5615,414.06,138.02,3
5616,82.61,4.86,17
5617,125.33,12.53,10
5618,309.71,51.62,6
5619,140.2,7.38,19
5620,487.11,21.18,23
5621,236.86,78.95,3
5622,157.64,14.33,11
5623,257.43,21.45,12
5624,49.17,6.15,8
5625,232.57,14.54,16
5626,46.51,4.23,11
5627,473.75,31.58,15
5628,72.54,7.25,10
5629,95.19,4.14,23
5630,249.57,11.88,21
5631,181.9,90.95,2
5632,134.62,7.92,17
5633,432.77,144.26,3
5634,282.84,94.28,3
5635,109.57,54.78,2
5636,411.0,31.62,13
5637,324.47,40.56,8
5638,28.03,1.33,21
5639,284.11,142.06,2
5640,112.81,11.28,10
5641,68.29,3.1,22
5642,366.93,28.23,13
5643,137.43,19.63,7
5644,448.22,56.03,8
5645,168.75,8.88,19
5646,306.1,23.55,13
5647,424.49,53.06,8
5648,47.5,3.39,14
5649,473.97,23.7,20
5650,478.7,39.89,12
5651,371.06,16.13,23
5652,374.44,374.44,1
5653,124.59,6.23,20
5654,469.53,156.51,3
5655,207.66,9.44,22
5656,215.86,16.6,13
5657,279.91,46.65,6
5658,340.06,113.35,3
5659,174.1,9.67,18
5660,192.07,11.3,17
5661,143.27,13.02,11
5662,167.24,83.62,2
5663,174.32,21.79,8
5664,26.67,1.21,22
5665,430.25,23.9,18
5666,122.64,5.11,24
5667,125.38,125.38,1
5668,154.38,10.29,15
5669,455.62,18.98,24
5670,359.12,14.96,24
5671,337.23,18.73,18
5672,360.99,16.41,22
5673,336.87,17.73,19
5674,326.28,108.76,3
5675,133.29,7.4,18
5676,203.95,8.87,23
5677,105.5,52.75,2
5678,13.95,1.55,9
5679,189.75,9.99,19
5680,81.88,6.82,12
5681,213.26,42.65,5
5682,490.6,98.12,5
5683,107.04,4.46,24
5684,464.14,25.79,18
5685,126.13,5.73,22
5686,395.76,23.28,17
5687,27.97,1.27,22
5688,432.26,39.3,11
5689,481.89,60.24,8
5690,64.21,3.21,20
5691,461.35,30.76,15
5692,437.54,29.17,15
5693,288.84,13.13,22
5694,243.45,12.17,20
5695,244.64,13.59,18
5696,118.95,5.17,23
5697,147.89,6.72,22
5698,339.81,15.45,22
5699,216.15,19.65,11
5700,221.77,73.92,3
5701,454.23,50.47,9
5702,281.78,281.78,1
5703,161.21,23.03,7
5704,60.12,10.02,6
5705,359.99,32.73,11
5706,17.92,1.0,18
5707,230.23,15.35,15
5708,430.76,19.58,22
5709,312.31,18.37,17
5710,437.33,19.88,22
5711,154.51,12.88,12
5712,302.34,16.8,18
5713,484.26,32.28,15
5714,239.77,10.42,23
5715,179.08,35.82,5
5716,39.53,13.18,3
5717,439.05,21.95,20
5718,233.61,13.74,17
5719,384.3,192.15,2
5720,237.28,59.32,4
5721,356.24,17.81,20
5722,195.13,10.84,18
5723,213.84,30.55,7
5724,159.66,9.98,16
5725,435.36,29.02,15
5726,154.61,15.46,10
5727,219.16,21.92,10
5728,144.02,12.0,12
5729,60.75,10.12,6
5730,85.78,4.77,18
5731,316.33,13.75,23
5732,453.94,26.7,17
5733,286.81,40.97,7
5734,126.67,25.33,5
5735,272.15,12.37,22
5736,66.39,66.39,1
5737,140.1,12.74,11
5738,147.74,12.31,12
5739,14.77,3.69,4
5740,406.34,203.17,2
5741,310.81,14.8,21
5742,212.81,23.65,9
5743,213.49,53.37,4
5744,497.16,29.24,17
5745,473.83,43.08,11
5746,187.94,14.46,13
5747,395.74,17.99,22
5748,484.97,80.83,6
5749,401.51,20.08,20
5750,407.48,19.4,21
5751,183.95,15.33,12
5752,357.3,178.65,2
5753,91.83,3.99,23
5754,324.77,15.47,21
5755,319.23,45.6,7
5756,70.92,35.46,2
5757,108.93,7.26,15
5758,243.52,243.52,1
5759,125.06,8.93,14
5760,179.74,8.17,22
5761,99.13,6.61,15
5762,174.61,8.31,21
5763,330.59,13.77,24
5764,98.17,9.82,10
5765,10.32,0.74,14
5766,364.47,72.89,5
5767,427.7,26.73,16
5768,376.49,26.89,14
5769,422.8,26.43,16
5770,392.43,39.24,10
5771,381.62,38.16,10
5772,423.73,141.24,3
5773,457.14,41.56,11
5774,277.54,15.42,18
5775,203.11,203.11,1
5776,287.25,16.9,17
5777,336.29,30.57,11
5778,26.93,1.17,23
5779,273.27,21.02,13
5780,148.1,74.05,2
5781,457.35,24.07,19
5782,257.47,42.91,6
5783,46.92,3.13,15
5784,106.11,8.84,12
5785,400.17,17.4,23
5786,231.62,16.54,14
5787,89.17,12.74,7
5788,223.64,74.55,3
5789,78.32,5.22,15
5790,245.5,35.07,7
5791,311.94,16.42,19
5792,209.79,9.12,23
5793,476.1,29.76,16
5794,454.94,19.78,23
5795,60.84,3.38,18
5796,158.39,52.8,3
5797,142.62,11.88,12
5798,407.28,58.18,7
5799,268.64,134.32,2
5800,347.7,34.77,10
5801,350.9,16.71,21
5802,77.6,38.8,2
5803,23.54,2.62,9
5804,291.21,22.4,13
5805,405.55,405.55,1
5806,156.39,6.52,24
5807,188.89,12.59,15
5808,234.45,117.22,2
5809,181.49,9.55,19
5810,48.52,2.11,23
5811,271.29,12.92,21
5812,193.53,12.9,15
5813,314.23,22.45,14
5814,442.47,31.61,14
5815,27.34,6.83,4
5816,219.38,31.34,7
5817,139.84,9.99,14
5818,432.28,28.82,15
5819,79.45,13.24,6
5820,178.67,8.51,21
5821,340.61,37.85,9
5822,494.5,32.97,15
5823,486.35,20.26,24
5824,301.83,60.37,5
5825,97.85,5.15,19
5826,191.6,12.77,15
5827,329.8,29.98,11
5828,120.48,7.53,16
5829,239.11,14.94,16
5830,56.63,3.54,16
5831,390.28,17.74,22
5832,455.7,32.55,14
5833,464.6,38.72,12
5834,150.21,6.53,23
5835,435.99,18.17,24
5836,457.67,21.79,21
5837,41.75,4.64,9
5838,362.7,19.09,19
5839,152.49,50.83,3
5840,310.55,12.94,24
5841,423.63,105.91,4
5842,364.33,28.03,13
5843,353.18,50.45,7
5844,405.77,19.32,21
5845,394.29,98.57,4
5846,315.18,52.53,6
5847,258.29,258.29,1
5848,457.62,152.54,3
5849,476.85,28.05,17
5850,473.69,67.67,7
5851,212.52,9.66,22
5852,194.61,27.8,7
5853,460.76,153.59,3
5854,449.96,28.12,16
5855,30.01,2.73,11
5856,298.29,12.97,23
5857,154.49,12.87,12
5858,495.83,27.55,18
5859,498.47,41.54,12
5860,399.3,21.02,19
5861,137.44,34.36,4
5862,352.68,22.04,16
5863,113.58,22.72,5
5864,45.5,45.5,1
5865,229.9,32.84,7
5866,337.39,18.74,18
5867,21.61,1.27,17
5868,390.69,18.6,21
5869,10.76,0.67,16
5870,73.88,4.93,15
5871,39.32,3.02,13
5872,273.08,21.01,13
5873,144.72,9.04,16
5874,39.09,4.34,9
5875,361.79,25.84,14
5876,207.52,103.76,2
5877,145.31,6.32,23
5878,11.15,5.58,2
5879,44.56,2.97,15
5880,425.91,30.42,14
5881,232.19,13.66,17
5882,223.92,10.18,22
5883,60.42,6.71,9
5884,87.6,7.96,11
5885,496.33,165.44,3
5886,126.17,5.26,24
5887,191.72,95.86,2
5888,290.99,97.0,3
5889,52.72,2.77,19
5890,355.31,15.45,23
5891,421.84,18.34,23
5892,391.44,78.29,5
5893,246.21,27.36,9
5894,423.97,42.4,10
5895,60.38,2.52,24
5896,64.88,4.99,13
5897,391.64,16.32,24
5898,401.33,16.72,24
5899,164.98,20.62,8
5900,323.78,46.25,7
5901,166.58,8.33,20
5902,416.36,20.82,20
5903,92.73,6.62,14
5904,38.98,1.69,23
5905,87.13,4.36,20
5906,192.73,38.55,5
5907,47.06,2.05,23
5908,214.56,23.84,9
5909,116.46,116.46,1
5910,91.42,4.35,21
5911,51.84,17.28,3
5912,490.06,44.55,11
5913,335.61,16.78,20
5914,247.6,35.37,7
5915,155.65,8.19,19
5916,49.62,5.51,9
5917,34.29,2.64,13
5918,382.96,20.16,19
5919,105.79,5.57,19
5920,335.25,16.76,20
5921,342.74,57.12,6
5922,87.14,3.63,24
5923,313.73,14.26,22
5924,305.4,21.81,14
5925,86.65,43.33,2
5926,310.54,16.34,19
5927,63.44,3.17,20
5928,212.17,17.68,12
5929,37.18,3.72,10
5930,248.71,82.9,3
5931,423.58,423.58,1
5932,338.58,15.39,22
5933,90.47,6.46,14
5934,327.96,109.32,3
5935,388.03,22.83,17
5936,377.35,23.58,16
5937,315.24,14.33,22
5938,157.3,13.11,12
5939,233.37,19.45,12
5940,318.4,16.76,19
5941,462.05,115.51,4
5942,228.55,16.32,14
5943,16.54,0.79,21
5944,344.5,19.14,18
5945,125.63,25.13,5
5946,241.52,14.21,17
5947,452.87,34.84,13
5948,439.02,48.78,9
5949,366.82,36.68,10
5950,59.18,59.18,1
5951,250.3,12.52,20
5952,298.35,24.86,12
5953,453.3,37.77,12
5954,484.88,53.88,9
5955,453.54,26.68,17
5956,259.42,19.96,13
5957,11.59,0.68,17
5958,120.98,120.98,1
5959,38.27,1.82,21
5960,416.39,37.85,11
5961,203.77,15.67,13
5962,402.57,30.97,13
5963,349.84,38.87,9
5964,352.69,50.38,7
5965,83.78,4.65,18
5966,292.12,18.26,16
5967,401.33,50.17,8
5968,237.71,10.34,23
5969,25.93,1.62,16
5970,402.54,57.51,7
5971,400.63,23.57,17
5972,315.51,157.75,2
5973,383.7,76.74,5
5974,476.81,34.06,14
5975,275.75,55.15,5
5976,251.23,62.81,4
5977,257.9,85.97,3
5978,478.42,31.89,15
5979,492.84,61.6,8
5980,179.37,10.55,17
5981,258.24,14.35,18
5982,219.86,12.93,17
5983,25.83,1.17,22
5984,210.76,9.16,23
5985,59.88,2.6,23
5986,167.44,27.91,6
5987,131.93,65.97,2
5988,11.01,1.38,8
5989,193.53,38.71,5
5990,265.61,17.71,15
5991,117.03,5.85,20
5992,349.0,29.08,12
5993,374.22,62.37,6
5994,435.39,87.08,5
5995,497.71,62.21,8
5996,367.69,91.92,4
5997,165.88,41.47,4
5998,258.54,18.47,14
5999,280.05,14.74,19
6000,236.59,13.92,17
6001,102.27,12.78,8
6002,186.47,11.65,16
6003,206.86,9.4,22
6004,305.61,16.08,19
6005,455.4,37.95,12
6006,35.0,1.67,21
6007,410.15,19.53,21
6008,311.67,15.58,20
6009,497.8,45.25,11
6010,42.33,14.11,3
6011,309.34,20.62,15
6012,471.28,23.56,20
6013,126.88,11.53,11
6014,126.54,7.44,17
6015,354.35,14.76,24
6016,488.41,21.24,23
6017,244.68,11.65,21
6018,136.81,7.6,18
6019,334.56,27.88,12
6020,365.39,15.22,24
6021,241.89,17.28,14
6022,226.81,14.18,16
6023,236.17,33.74,7
6024,29.48,7.37,4
6025,237.34,26.37,9
6026,279.33,11.64,24
6027,278.7,19.91,14
6028,378.45,29.11,13
6029,47.0,5.22,9
6030,169.15,7.35,23
6031,391.15,21.73,18
6032,239.98,10.91,22
6033,329.63,20.6,16
6034,429.33,53.67,8
6035,396.67,36.06,11
6036,309.68,22.12,14
6037,489.63,163.21,3
6038,221.86,13.05,17
6039,278.06,16.36,17
6040,474.67,67.81,7
6041,489.59,69.94,7
6042,244.15,244.15,1
6043,304.32,43.47,7
6044,269.79,11.73,23
6045,303.15,14.44,21
6046,66.1,5.08,13
6047,208.06,11.56,18
6048,114.58,19.1,6
6049,17.97,1.5,12
6050,116.18,10.56,11
6051,283.9,11.83,24
6052,36.64,7.33,5
6053,300.96,60.19,5
6054,415.15,24.42,17
6055,90.33,15.05,6
6056,368.8,18.44,20
6057,432.29,25.43,17
6058,490.72,245.36,2
6059,187.56,8.93,21
6060,225.55,9.4,24
6061,393.6,23.15,17
6062,176.62,35.32,5
6063,94.99,5.0,19
6064,97.52,6.5,15
6065,317.07,28.82,11
6066,363.54,40.39,9
6067,466.8,19.45,24
6068,157.14,39.28,4
6069,363.57,40.4,9
6070,62.9,12.58,5
6071,232.43,33.2,7
6072,80.91,20.23,4
6073,281.89,20.13,14
6074,69.55,5.35,13
6075,168.47,14.04,12
6076,157.31,17.48,9
6077,119.55,39.85,3
6078,463.58,57.95,8
6079,219.89,21.99,10
6080,251.26,12.56,20
6081,107.61,9.78,11
6082,492.03,492.03,1
6083,95.59,6.37,15
6084,390.59,17.75,22
6085,361.12,15.7,23
6086,489.67,28.8,17
6087,207.26,15.94,13
6088,142.14,9.48,15
6089,430.74,17.95,24
6090,460.01,20.91,22
6091,412.36,27.49,15
6092,381.91,29.38,13
6093,236.48,10.28,23
6094,364.59,21.45,17
6095,436.82,22.99,19
6096,472.19,26.23,18
6097,21.63,21.63,1
6098,393.18,35.74,11
6099,34.24,11.41,3
6100,26.17,2.38,11
6101,34.88,3.88,9
6102,375.64,17.07,22
6103,468.19,117.05,4
6104,11.68,1.06,11
6105,17.61,1.96,9
6106,152.51,30.5,5
6107,16.76,1.05,16
6108,379.32,34.48,11
6109,62.71,62.71,1
6110,265.21,14.73,18
6111,486.68,28.63,17
6112,222.45,17.11,13
6113,384.79,16.73,23
6114,74.32,3.54,21
6115,444.46,40.41,11
6116,198.29,24.79,8
6117,167.39,6.97,24
6118,117.27,5.1,23
6119,321.67,14.62,22
6120,462.3,21.01,22
6121,77.08,11.01,7
6122,473.11,29.57,16
6123,70.51,4.41,16
6124,56.45,4.7,12
6125,74.73,4.15,18
6126,250.17,41.7,6
6127,263.03,13.84,19
6128,289.19,36.15,8
6129,62.56,2.98,21
6130,118.44,6.58,18
6131,258.77,21.56,12
6132,204.79,10.78,19
6133,44.72,3.19,14
6134,287.23,11.97,24
6135,42.65,2.37,18
6136,69.98,6.36,11
6137,261.36,13.07,20
6138,71.54,35.77,2
6139,364.8,40.53,9
6140,302.9,50.48,6
6141,311.46,14.16,22
6142,390.18,130.06,3
6143,364.51,19.18,19
6144,303.86,25.32,12
6145,140.53,7.81,18
6146,380.54,47.57,8
6147,498.29,21.66,23
6148,206.9,68.97,3
6149,439.6,39.96,11
6150,194.44,38.89,5
6151,291.03,48.5,6
6152,387.1,43.01,9
6153,293.69,36.71,8
6154,311.08,77.77,4
6155,469.06,42.64,11
6156,95.95,47.98,2
6157,422.53,42.25,10
6158,110.58,13.82,8
6159,281.93,18.8,15
6160,124.24,12.42,10
6161,281.75,70.44,4
6162,95.63,31.88,3
6163,305.67,17.98,17
6164,263.62,52.72,5
6165,98.9,19.78,5
6166,368.01,122.67,3
6167,251.51,27.95,9
6168,61.28,6.13,10
6169,34.28,3.12,11
6170,212.15,23.57,9
6171,101.59,5.98,17
6172,493.31,54.81,9
6173,270.39,11.76,23
6174,230.5,14.41,16
6175,394.68,32.89,12
6176,180.22,13.86,13
6177,354.48,17.72,20
6178,260.32,37.19,7
6179,140.23,10.02,14
6180,297.01,18.56,16
6181,165.09,15.01,11
6182,428.99,33.0,13
6183,221.31,22.13,10
6184,354.74,118.25,3
6185,134.35,8.96,15
6186,194.73,8.47,23
6187,283.48,17.72,16
6188,231.17,38.53,6
6189,154.22,7.71,20
6190,333.89,13.91,24
6191,479.08,479.08,1
6192,50.34,12.59,4
6193,303.54,14.45,21
6194,75.12,9.39,8
6195,300.54,150.27,2
6196,457.65,24.09,19
6197,298.19,37.27,8
6198,342.78,16.32,21
6199,303.73,37.97,8
6200,321.29,26.77,12
6201,58.66,8.38,7
6202,99.93,12.49,8
6203,292.02,14.6,20
6204,53.71,3.36,16
6205,148.05,37.01,4
6206,160.5,53.5,3
6207,268.27,15.78,17
6208,331.48,55.25,6
6209,219.61,43.92,5
6210,230.26,15.35,15
6211,336.23,112.08,3
6212,204.17,25.52,8
6213,248.09,124.05,2
6214,82.52,3.59,23
6215,142.75,35.69,4
6216,158.32,13.19,12
6217,461.54,20.98,22
6218,463.76,33.13,14
6219,36.05,1.9,19
6220,173.04,14.42,12
6221,375.32,62.55,6
6222,303.43,16.86,18
6223,65.19,2.72,24
6224,96.14,48.07,2
6225,64.38,3.79,17
6226,380.3,25.35,15
6227,152.44,19.05,8
6228,348.25,34.83,10
6229,46.52,3.1,15
6230,225.73,45.15,5
6231,494.13,44.92,11
6232,92.7,4.21,22
6233,62.1,3.65,17
6234,282.85,31.43,9
6235,376.19,20.9,18
6236,65.13,9.3,7
6237,381.2,76.24,5
6238,172.79,7.51,23
6239,148.0,10.57,14
6240,217.14,24.13,9
6241,384.51,64.08,6
6242,334.05,17.58,19
6243,187.85,26.84,7
6244,373.58,74.72,5
6245,168.38,15.31,11
6246,457.44,457.44,1
6247,278.5,39.79,7
6248,285.12,12.4,23
6249,347.56,34.76,10
6250,411.48,41.15,10
6251,293.67,13.98,21
6252,389.84,194.92,2
6253,483.79,30.24,16
6254,386.54,16.11,24
6255,461.24,461.24,1
6256,12.33,1.37,9
6257,60.06,12.01,5
6258,55.57,5.05,11
6259,409.92,20.5,20
6260,359.15,21.13,17
6261,262.64,37.52,7
6262,323.58,17.03,19
6263,134.09,10.31,13
6264,86.55,4.81,18
