payment_id,user_id,subscription_id,payment_date,amount,payment_method,status
8081,5766,5215,2024-12-23,9.99,paypal,failed
8082,1170,8062,2023-09-27,9.99,credit_card,success
8083,5952,13020,2023-12-08,19.99,paypal,success
8084,6621,12781,2024-06-21,199.99,credit_card,failed
8085,5274,8090,2024-01-08,9.99,credit_card,success
8086,6009,6290,2023-09-10,199.99,credit_card,refunded
8087,7351,382,2025-04-26,9.99,paypal,refunded
8088,3129,6139,2025-03-27,9.99,paypal,refunded
8089,6329,3313,2024-12-22,19.99,credit_card,success
8090,7428,9191,2024-11-24,19.99,paypal,refunded
8091,3061,8881,2023-10-01,9.99,credit_card,refunded
8092,2213,4417,2025-02-11,9.99,credit_card,refunded
8093,7081,617,2025-01-21,9.99,credit_card,success
8094,919,14188,2024-12-13,199.99,paypal,success
8095,102,11622,2023-08-03,199.99,credit_card,failed
8096,6386,12173,2023-11-02,19.99,credit_card,success
8097,596,5458,2025-03-12,199.99,paypal,success
8098,7848,5278,2025-02-12,9.99,paypal,refunded
8099,4170,14270,2024-12-11,9.99,paypal,refunded
8100,216,13008,2024-01-18,9.99,credit_card,success
8101,6568,3091,2024-10-12,19.99,credit_card,failed
8102,202,4469,2025-01-10,199.99,paypal,failed
8103,6169,3533,2024-05-17,19.99,paypal,failed
8104,3415,509,2024-05-03,9.99,paypal,refunded
8105,3660,4676,2024-04-10,9.99,paypal,refunded
8106,2931,11501,2025-03-28,9.99,paypal,success
8107,9789,14608,2024-11-13,19.99,credit_card,success
8108,6846,11379,2023-09-10,9.99,paypal,failed
8109,6585,14963,2023-10-28,199.99,credit_card,failed
8110,6892,9828,2024-06-04,9.99,credit_card,failed
8111,607,6464,2025-06-21,199.99,credit_card,failed
8112,5957,4954,2023-11-05,199.99,credit_card,success
8113,2255,10324,2025-05-27,9.99,credit_card,success
8114,1887,12179,2023-11-10,19.99,credit_card,failed
8115,4125,11226,2024-11-16,9.99,paypal,refunded
8116,2781,8238,2025-05-03,199.99,paypal,success
8117,3460,4659,2025-04-21,9.99,credit_card,refunded
8118,2894,11065,2025-02-11,199.99,paypal,refunded
8119,8517,7201,2023-07-13,9.99,paypal,success
8120,2058,12924,2025-06-21,199.99,credit_card,failed
8121,4940,8193,2024-02-19,19.99,credit_card,refunded
8122,7659,442,2025-06-22,9.99,paypal,failed
8123,7996,9607,2025-04-02,9.99,paypal,success
8124,9201,3575,2024-11-08,19.99,credit_card,failed
8125,4762,10821,2023-11-09,9.99,credit_card,failed
8126,8780,14830,2025-03-27,19.99,paypal,success
8127,4197,11416,2024-09-05,9.99,credit_card,failed
8128,7189,12023,2025-02-01,19.99,credit_card,success
8129,2128,5605,2023-08-15,19.99,paypal,success
8130,7482,4161,2024-01-30,9.99,credit_card,failed
8131,607,11951,2025-02-22,199.99,paypal,failed
8132,9350,9784,2025-02-08,199.99,credit_card,refunded
8133,8927,5385,2024-06-12,199.99,paypal,success
8134,1596,13505,2024-09-23,19.99,credit_card,refunded
8135,6509,13480,2025-02-11,9.99,credit_card,success
8136,2691,7145,2024-02-28,19.99,paypal,failed
8137,3709,10504,2025-01-13,199.99,credit_card,refunded
8138,4787,10366,2025-03-24,19.99,credit_card,refunded
8139,7309,14891,2024-07-02,199.99,credit_card,failed
8140,4942,4672,2023-12-17,19.99,credit_card,success
8141,4841,9059,2024-03-10,19.99,paypal,failed
8142,1211,7380,2024-12-17,19.99,credit_card,refunded
8143,8376,11044,2024-03-07,9.99,credit_card,failed
8144,7669,3099,2024-01-02,19.99,credit_card,failed
8145,8244,11958,2025-05-30,199.99,paypal,refunded
8146,8482,1881,2023-12-13,199.99,credit_card,success
8147,7459,2822,2024-01-19,199.99,paypal,refunded
8148,3131,10142,2023-10-24,199.99,credit_card,failed
8149,4971,10629,2024-10-31,19.99,paypal,failed
8150,1219,6767,2024-08-04,19.99,credit_card,success
8151,8914,13631,2024-05-08,19.99,paypal,failed
8152,612,13849,2024-03-29,9.99,credit_card,failed
8153,224,1455,2024-01-02,9.99,credit_card,failed
8154,3279,13723,2023-07-07,9.99,paypal,refunded
8155,2164,9497,2023-11-09,9.99,paypal,failed
8156,1,7173,2024-01-23,199.99,credit_card,refunded
8157,7243,4319,2024-03-02,19.99,paypal,refunded
8158,8573,4508,2024-04-05,9.99,paypal,success
8159,7170,8256,2024-10-12,199.99,paypal,success
8160,818,18,2024-08-03,199.99,credit_card,success
8161,9736,12222,2023-07-21,9.99,credit_card,refunded
8162,1392,7096,2025-07-03,199.99,paypal,refunded
8163,9331,3977,2024-08-11,199.99,paypal,success
8164,8786,13106,2024-02-18,9.99,credit_card,refunded
8165,4035,6225,2023-08-01,19.99,credit_card,failed
8166,4452,14671,2025-02-11,9.99,paypal,success
8167,615,7868,2024-09-12,19.99,credit_card,success
8168,6465,13307,2025-05-12,19.99,credit_card,failed
8169,3415,509,2024-05-03,9.99,paypal,success
8170,3650,10619,2025-04-16,199.99,paypal,success
8171,8732,8415,2023-07-08,19.99,paypal,success
8172,1371,7470,2025-07-03,199.99,paypal,failed
8173,1292,5571,2024-03-12,199.99,credit_card,refunded
8174,5798,10933,2023-08-12,19.99,paypal,success
8175,311,506,2024-04-30,199.99,credit_card,failed
8176,3677,10454,2024-01-03,199.99,paypal,refunded
8177,1920,14664,2025-03-09,199.99,paypal,success
8178,1975,3602,2024-07-28,9.99,paypal,success
8179,3089,10007,2025-05-23,199.99,credit_card,refunded
8180,9632,13088,2024-01-03,9.99,credit_card,success
8181,5224,7873,2024-12-30,19.99,credit_card,refunded
8182,5698,3981,2023-09-16,19.99,paypal,failed
8183,8690,9909,2025-02-19,19.99,paypal,refunded
8184,9356,11514,2025-06-02,19.99,credit_card,success
8185,7867,11972,2024-09-05,9.99,credit_card,refunded
8186,9213,8052,2023-11-21,199.99,paypal,refunded
8187,9780,8051,2025-07-04,19.99,credit_card,refunded
8188,9472,14540,2025-02-03,199.99,credit_card,success
8189,5614,1717,2025-04-09,19.99,paypal,success
8190,3429,9012,2024-08-24,199.99,credit_card,refunded
8191,1734,8876,2025-02-26,19.99,paypal,success
8192,1282,12816,2024-06-26,199.99,paypal,refunded
8193,1567,10191,2025-02-19,9.99,credit_card,success
8194,8906,8091,2024-07-15,19.99,paypal,success
8195,525,4002,2023-11-19,19.99,paypal,success
8196,7384,12088,2024-09-21,9.99,credit_card,success
8197,4311,4555,2023-12-01,9.99,credit_card,refunded
8198,4415,10727,2024-01-20,9.99,credit_card,failed
8199,5898,4936,2024-10-10,199.99,credit_card,refunded
8200,4001,545,2023-11-17,199.99,credit_card,failed
8201,5659,2116,2024-04-20,9.99,credit_card,success
8202,6794,6904,2024-02-16,199.99,paypal,refunded
8203,7256,14751,2023-10-27,199.99,paypal,refunded
8204,6634,8621,2024-10-30,19.99,credit_card,failed
8205,7437,7091,2025-04-21,9.99,paypal,failed
8206,5135,11902,2024-10-26,19.99,paypal,refunded
8207,3870,3030,2024-03-09,199.99,credit_card,failed
8208,587,13700,2023-07-14,9.99,credit_card,failed
8209,5706,2854,2024-11-25,199.99,credit_card,failed
8210,2250,2503,2024-12-30,9.99,paypal,refunded
8211,7621,4531,2025-07-03,199.99,credit_card,success
8212,489,4173,2025-02-22,19.99,paypal,success
8213,5554,2428,2024-12-30,19.99,paypal,success
8214,1082,3849,2024-09-04,9.99,credit_card,failed
8215,7236,3182,2024-11-08,19.99,paypal,success
8216,1261,7059,2025-07-04,199.99,credit_card,failed
8217,2015,8162,2024-11-29,19.99,credit_card,refunded
8218,4961,3796,2023-07-12,199.99,paypal,success
8219,2265,8511,2024-01-19,199.99,credit_card,refunded
8220,2436,6373,2024-01-19,19.99,paypal,refunded
8221,7839,4773,2023-07-15,19.99,paypal,refunded
8222,2924,6388,2024-08-14,9.99,credit_card,refunded
8223,3791,2550,2025-06-04,9.99,paypal,success
8224,3932,5306,2023-08-26,19.99,credit_card,refunded
8225,5594,7260,2023-12-16,199.99,credit_card,failed
8226,7703,13988,2024-02-18,9.99,paypal,failed
8227,1667,1306,2024-11-06,9.99,credit_card,refunded
8228,310,10546,2024-02-15,19.99,paypal,refunded
8229,2833,12388,2024-12-06,9.99,paypal,success
8230,8375,11698,2024-03-18,19.99,paypal,refunded
8231,3582,4256,2025-04-28,19.99,credit_card,success
8232,2375,13914,2023-10-09,19.99,paypal,failed
8233,9208,3245,2024-07-17,9.99,credit_card,success
8234,6684,5813,2024-03-22,19.99,paypal,success
8235,9552,6554,2024-04-04,199.99,paypal,success
8236,7835,12957,2025-01-19,199.99,paypal,refunded
8237,3303,458,2025-03-15,19.99,paypal,success
8238,8535,12049,2023-11-14,199.99,credit_card,refunded
8239,4374,13247,2023-08-13,199.99,credit_card,refunded
8240,5706,6137,2024-04-09,19.99,credit_card,refunded
8241,7474,5800,2024-09-03,19.99,credit_card,refunded
8242,1842,6903,2024-02-25,19.99,paypal,success
8243,3325,117,2024-09-04,199.99,credit_card,refunded
8244,1260,11299,2025-04-18,199.99,paypal,failed
8245,1345,622,2023-09-16,199.99,paypal,refunded
8246,1241,10453,2024-02-10,199.99,credit_card,refunded
8247,8258,11107,2025-07-04,199.99,credit_card,failed
8248,6437,108,2024-01-02,199.99,paypal,failed
8249,4126,2733,2025-05-29,19.99,credit_card,refunded
8250,4554,5246,2023-09-24,9.99,credit_card,success
8251,7496,894,2024-03-05,19.99,credit_card,refunded
8252,3391,6336,2023-10-13,9.99,credit_card,failed
8253,5719,5491,2023-08-19,9.99,credit_card,success
8254,2968,6172,2024-07-30,19.99,paypal,failed
8255,4739,4771,2024-10-03,199.99,credit_card,failed
8256,6414,9281,2024-10-09,19.99,paypal,refunded
8257,4829,2922,2024-09-06,9.99,credit_card,failed
8258,4413,6064,2024-12-12,199.99,paypal,success
8259,1076,13939,2024-11-15,19.99,paypal,failed
8260,5034,2719,2024-11-08,19.99,credit_card,failed
8261,8372,11913,2023-07-26,19.99,credit_card,refunded
8262,9982,12107,2024-11-19,19.99,credit_card,failed
8263,6993,1346,2025-02-09,19.99,paypal,refunded
8264,9575,6414,2025-01-02,199.99,credit_card,refunded
8265,6865,11786,2024-11-23,9.99,paypal,success
8266,8763,9047,2025-01-28,19.99,paypal,failed
8267,9062,123,2025-01-07,19.99,credit_card,failed
8268,9945,3590,2024-04-15,19.99,paypal,success
8269,3771,10600,2024-09-21,19.99,credit_card,refunded
8270,989,14578,2024-06-30,199.99,credit_card,refunded
8271,2480,13065,2025-03-17,19.99,paypal,success
8272,2646,151,2024-03-28,19.99,paypal,success
8273,3198,11394,2024-03-26,19.99,credit_card,refunded
8274,6331,13329,2024-11-09,199.99,credit_card,success
8275,9292,12317,2024-06-17,9.99,paypal,failed
8276,2224,242,2024-06-10,19.99,paypal,success
8277,8246,1519,2025-03-11,199.99,paypal,refunded
8278,3741,11532,2024-10-15,9.99,credit_card,success
8279,9037,8635,2025-02-08,9.99,credit_card,failed
8280,2022,8265,2024-03-26,199.99,paypal,failed
8281,6224,11579,2024-08-18,199.99,paypal,success
8282,4741,2750,2025-06-27,9.99,credit_card,failed
8283,4839,11591,2023-11-19,9.99,credit_card,refunded
8284,9892,12561,2025-06-07,9.99,paypal,failed
8285,4169,461,2023-11-16,199.99,paypal,success
8286,1363,8358,2024-12-14,9.99,paypal,refunded
8287,8409,11553,2025-03-14,9.99,paypal,success
8288,3938,5581,2025-03-09,19.99,paypal,refunded
8289,4153,8486,2025-02-22,19.99,credit_card,refunded
8290,7035,12305,2023-10-14,9.99,credit_card,refunded
8291,550,6829,2024-09-14,9.99,paypal,failed
8292,1572,1381,2024-02-09,9.99,credit_card,success
8293,5364,10102,2023-07-31,9.99,paypal,success
8294,3551,4507,2024-05-08,19.99,paypal,refunded
8295,5891,6104,2023-07-16,19.99,paypal,success
8296,1389,1545,2024-05-03,199.99,credit_card,success
8297,7070,1713,2024-04-17,199.99,paypal,failed
8298,7766,6639,2025-05-22,199.99,credit_card,success
8299,3843,11002,2023-11-05,19.99,paypal,refunded
8300,9221,4282,2024-02-09,199.99,credit_card,failed
8301,8551,5303,2024-08-20,9.99,paypal,refunded
8302,7640,13171,2024-02-07,19.99,paypal,failed
8303,3050,14451,2024-12-16,9.99,paypal,failed
8304,1624,13634,2025-02-25,199.99,paypal,success
8305,1006,6239,2025-02-15,199.99,credit_card,failed
8306,7922,2866,2025-02-20,9.99,credit_card,refunded
8307,5280,9533,2025-02-28,19.99,credit_card,failed
8308,5194,1739,2024-06-04,199.99,credit_card,failed
8309,9133,13136,2024-11-10,19.99,paypal,failed
8310,9402,13150,2024-07-27,199.99,paypal,failed
8311,1528,11993,2023-07-12,9.99,paypal,refunded
8312,2191,8492,2024-07-05,19.99,credit_card,success
8313,4230,1310,2025-06-22,19.99,credit_card,refunded
8314,8710,13658,2024-10-13,19.99,credit_card,success
8315,5135,3151,2024-10-17,199.99,paypal,refunded
8316,2459,9867,2025-06-13,19.99,credit_card,success
8317,7474,3520,2023-12-17,19.99,paypal,failed
8318,1013,10455,2025-05-28,199.99,paypal,success
8319,5732,11024,2024-05-20,19.99,credit_card,refunded
8320,4173,7085,2023-12-10,199.99,paypal,refunded
8321,1163,8573,2024-05-27,199.99,credit_card,failed
8322,7399,12140,2023-08-19,9.99,paypal,success
8323,4950,9066,2023-12-27,199.99,credit_card,failed
8324,9785,9851,2024-06-17,9.99,paypal,failed
8325,4334,6730,2024-12-17,199.99,credit_card,success
8326,1207,993,2023-10-21,199.99,credit_card,success
8327,5931,11931,2025-04-10,9.99,credit_card,failed
8328,3100,6275,2024-06-30,9.99,credit_card,refunded
8329,2023,2895,2025-01-05,9.99,credit_card,success
8330,5509,14790,2024-04-01,9.99,paypal,success
8331,9940,6549,2024-04-08,9.99,paypal,failed
8332,6352,2184,2024-06-08,9.99,credit_card,refunded
8333,1421,10345,2023-12-22,199.99,paypal,refunded
8334,5085,7684,2023-10-08,199.99,paypal,success
8335,9280,11097,2023-10-03,19.99,credit_card,refunded
8336,2483,10414,2023-11-22,9.99,credit_card,refunded
8337,4645,12120,2025-04-04,9.99,credit_card,success
8338,7161,11280,2024-04-22,19.99,credit_card,success
8339,2626,12263,2024-09-02,19.99,paypal,failed
8340,9475,10885,2025-03-08,19.99,credit_card,failed
8341,8231,1746,2024-09-13,199.99,paypal,refunded
8342,1099,3644,2024-08-26,9.99,credit_card,failed
8343,3392,14691,2023-10-06,199.99,credit_card,failed
8344,5235,1326,2024-02-07,19.99,credit_card,success
8345,6923,8747,2025-04-03,19.99,paypal,success
8346,6912,9435,2024-01-21,19.99,paypal,failed
8347,369,4735,2025-06-19,19.99,paypal,refunded
8348,6699,2506,2023-10-04,19.99,credit_card,refunded
8349,2016,5556,2025-03-12,199.99,paypal,success
8350,9274,1983,2025-04-18,19.99,credit_card,failed
8351,2192,7333,2024-02-18,19.99,credit_card,success
8352,402,14338,2025-04-20,19.99,paypal,success
8353,9220,14692,2023-12-02,9.99,paypal,success
8354,2852,4085,2024-08-04,19.99,credit_card,refunded
8355,3945,2800,2025-04-26,9.99,paypal,failed
8356,8000,9940,2023-12-19,199.99,credit_card,failed
8357,5169,6584,2025-06-02,9.99,paypal,success
8358,5835,13638,2024-02-07,19.99,credit_card,failed
8359,9533,3290,2024-05-05,199.99,credit_card,success
8360,1894,1621,2023-11-18,199.99,paypal,success
8361,7527,9050,2024-03-26,199.99,credit_card,failed
8362,2865,8012,2024-02-08,199.99,credit_card,refunded
8363,5777,2493,2024-06-22,19.99,credit_card,success
8364,7587,174,2024-07-11,9.99,credit_card,success
8365,3548,8447,2025-03-09,9.99,credit_card,success
8366,1137,1351,2025-03-30,19.99,credit_card,success
8367,4643,14288,2023-07-12,9.99,credit_card,refunded
8368,5248,14003,2024-08-14,19.99,paypal,failed
8369,9936,7775,2025-03-11,199.99,credit_card,refunded
8370,3834,13040,2023-12-23,199.99,paypal,failed
8371,2097,11490,2024-08-20,19.99,paypal,failed
8372,2916,10732,2024-11-23,19.99,paypal,failed
8373,2460,11480,2023-11-08,19.99,credit_card,success
8374,3549,11438,2024-07-22,19.99,credit_card,failed
8375,5975,13068,2024-11-07,9.99,credit_card,success
8376,2620,6897,2023-11-24,199.99,credit_card,success
8377,2992,2971,2025-05-10,9.99,credit_card,failed
8378,7643,9379,2025-04-09,199.99,paypal,refunded
8379,1047,25,2024-02-19,19.99,paypal,refunded
8380,8592,14425,2024-03-01,9.99,credit_card,failed
8381,1549,12275,2024-11-19,9.99,paypal,refunded
8382,6217,9072,2024-02-07,199.99,credit_card,success
8383,8842,3050,2025-03-11,199.99,credit_card,success
8384,5257,6509,2024-10-11,9.99,credit_card,success
8385,2052,5229,2024-08-14,19.99,paypal,refunded
8386,8502,13938,2024-12-27,9.99,credit_card,refunded
8387,4754,10329,2024-05-17,9.99,credit_card,refunded
8388,2047,1000,2024-12-27,9.99,credit_card,failed
8389,9553,2900,2024-06-11,9.99,paypal,success
8390,9785,14548,2025-02-01,9.99,paypal,refunded
8391,5639,1615,2024-06-18,9.99,credit_card,success
8392,8662,6399,2023-10-12,19.99,credit_card,refunded
8393,5736,6859,2024-05-10,9.99,credit_card,failed
8394,5212,11996,2024-06-27,19.99,credit_card,failed
8395,9088,5121,2024-06-10,9.99,paypal,failed
8396,8548,1344,2025-03-01,199.99,paypal,failed
8397,5911,12181,2023-08-15,9.99,credit_card,success
8398,5997,1026,2023-09-02,19.99,credit_card,refunded
8399,4802,8802,2024-02-29,199.99,paypal,success
8400,7263,9177,2024-01-05,9.99,paypal,success
8401,152,3762,2024-06-27,199.99,credit_card,success
8402,8880,7216,2024-08-03,19.99,paypal,success
8403,6349,7641,2023-09-18,199.99,paypal,success
8404,1151,5078,2025-03-14,199.99,paypal,failed
8405,8448,7630,2023-12-30,19.99,paypal,failed
8406,8418,4870,2024-06-13,9.99,credit_card,success
8407,8012,3163,2025-06-01,19.99,credit_card,failed
8408,6442,13532,2024-11-08,9.99,paypal,refunded
8409,520,5034,2024-03-03,199.99,credit_card,success
8410,5886,1876,2024-02-18,19.99,credit_card,failed
8411,9831,2381,2025-01-04,19.99,credit_card,failed
8412,482,12425,2025-02-12,9.99,paypal,failed
8413,1574,1103,2024-03-27,9.99,credit_card,refunded
8414,6232,6755,2023-09-27,19.99,credit_card,refunded
8415,3402,1946,2024-12-11,19.99,paypal,success
8416,8120,3964,2025-03-27,19.99,credit_card,failed
8417,7119,8122,2024-06-09,199.99,paypal,refunded
8418,6597,11653,2024-12-13,199.99,credit_card,success
8419,3686,3636,2024-06-24,19.99,paypal,refunded
8420,5705,13200,2024-09-16,19.99,paypal,refunded
8421,1100,1725,2024-06-16,199.99,credit_card,success
8422,7071,10409,2025-03-25,199.99,credit_card,success
8423,3644,1596,2025-05-19,9.99,paypal,failed
8424,7919,11649,2023-10-13,9.99,paypal,refunded
8425,9584,12460,2024-11-14,9.99,credit_card,failed
8426,5691,2915,2025-06-26,199.99,credit_card,failed
8427,4996,14421,2024-02-24,199.99,credit_card,refunded
8428,3127,12055,2025-01-20,19.99,paypal,failed
8429,8769,13162,2024-08-07,9.99,paypal,success
8430,1299,4862,2025-02-06,9.99,credit_card,refunded
8431,9756,1028,2024-04-03,9.99,paypal,failed
8432,332,11436,2024-06-07,19.99,paypal,failed
8433,2441,12068,2025-01-02,19.99,paypal,refunded
8434,8101,7258,2024-11-04,19.99,paypal,failed
8435,7502,14918,2023-08-25,9.99,paypal,refunded
8436,6399,1995,2023-12-19,199.99,paypal,success
8437,5865,10980,2024-12-07,9.99,paypal,success
8438,2840,8047,2024-04-29,19.99,credit_card,refunded
8439,5129,1309,2024-10-18,9.99,paypal,failed
8440,6656,6701,2024-06-26,199.99,credit_card,refunded
8441,9044,7011,2024-06-25,199.99,credit_card,failed
8442,5102,9747,2024-09-19,199.99,paypal,failed
8443,261,10747,2024-12-04,199.99,credit_card,success
8444,5519,4801,2025-02-07,199.99,credit_card,refunded
8445,6706,7032,2024-03-29,9.99,paypal,refunded
8446,2859,12920,2024-10-27,19.99,paypal,success
8447,9908,182,2024-11-28,9.99,credit_card,failed
8448,2651,12125,2024-10-16,19.99,credit_card,failed
8449,7826,10038,2024-01-27,9.99,credit_card,refunded
8450,6806,12259,2025-04-25,19.99,paypal,refunded
8451,8420,14865,2025-05-10,9.99,paypal,success
8452,8367,1646,2025-02-18,19.99,paypal,failed
8453,1126,10668,2025-05-18,199.99,paypal,failed
8454,6346,10046,2023-08-10,199.99,paypal,success
8455,5993,2010,2023-08-25,199.99,credit_card,failed
8456,1898,1394,2023-08-17,19.99,paypal,success
8457,9777,7544,2024-06-17,199.99,paypal,refunded
8458,8725,10138,2025-01-11,199.99,credit_card,success
8459,3995,13076,2024-11-20,9.99,credit_card,success
8460,9018,11725,2024-06-05,19.99,credit_card,success
8461,1690,13041,2023-10-14,19.99,credit_card,refunded
8462,1372,14838,2024-05-12,19.99,credit_card,refunded
8463,4448,7206,2024-05-25,199.99,credit_card,success
8464,9237,5722,2023-07-26,9.99,paypal,success
8465,8818,526,2025-02-09,19.99,credit_card,refunded
8466,2453,8782,2024-11-27,19.99,credit_card,failed
8467,9762,6625,2024-07-06,9.99,credit_card,refunded
8468,8862,891,2025-05-04,9.99,paypal,success
8469,3796,11630,2024-04-26,199.99,paypal,success
8470,9657,933,2023-12-27,9.99,paypal,failed
8471,1302,1124,2025-05-13,19.99,credit_card,success
8472,2458,6371,2025-04-15,19.99,paypal,refunded
8473,7001,11714,2024-11-05,199.99,paypal,success
8474,8811,2480,2024-09-27,9.99,credit_card,failed
8475,1336,879,2023-12-20,19.99,credit_card,success
8476,7406,2407,2024-06-07,199.99,credit_card,success
8477,6144,7913,2023-10-09,19.99,credit_card,refunded
8478,6861,3720,2025-06-25,19.99,credit_card,success
8479,5115,9819,2023-10-15,199.99,credit_card,failed
8480,9473,13401,2023-09-18,19.99,paypal,failed
8481,4570,11267,2024-01-17,199.99,credit_card,success
8482,9793,10132,2025-06-02,199.99,paypal,success
8483,6669,1223,2025-03-21,9.99,credit_card,failed
8484,9440,6456,2025-01-16,9.99,paypal,success
8485,4131,11749,2023-07-17,9.99,paypal,refunded
8486,3190,1160,2025-03-19,19.99,paypal,success
8487,6166,6844,2025-04-27,19.99,paypal,refunded
8488,5597,2134,2023-12-07,199.99,credit_card,failed
8489,5964,5809,2024-11-08,9.99,paypal,failed
8490,5477,12046,2024-05-26,9.99,paypal,refunded
8491,7624,7396,2023-09-21,199.99,paypal,success
8492,935,2766,2023-10-05,19.99,paypal,success
8493,5626,10806,2023-11-15,199.99,paypal,refunded
8494,8518,6835,2025-03-01,19.99,credit_card,refunded
8495,2317,10264,2024-03-25,19.99,paypal,success
8496,9549,12078,2023-10-15,19.99,credit_card,failed
8497,8647,14363,2024-09-27,19.99,paypal,success
8498,9420,8152,2024-07-09,199.99,paypal,refunded
8499,867,1529,2025-01-16,19.99,credit_card,failed
8500,2483,14783,2023-10-26,199.99,paypal,failed
8501,2443,13656,2025-06-25,199.99,paypal,failed
8502,3216,13031,2023-07-31,9.99,paypal,refunded
8503,9024,7843,2024-08-15,19.99,credit_card,failed
8504,1203,9106,2025-06-20,199.99,paypal,refunded
8505,3833,2753,2023-12-26,199.99,paypal,failed
8506,1686,11313,2023-07-10,9.99,credit_card,success
8507,7654,7842,2024-06-23,19.99,paypal,success
8508,6438,9309,2023-08-31,19.99,credit_card,success
8509,5113,7964,2024-12-08,19.99,credit_card,refunded
8510,7888,3572,2023-10-13,19.99,credit_card,failed
8511,3220,292,2025-03-20,9.99,credit_card,refunded
8512,8475,10263,2023-09-11,199.99,paypal,refunded
8513,1717,6326,2024-05-25,9.99,credit_card,failed
8514,417,3462,2024-01-28,9.99,credit_card,refunded
8515,1002,13238,2024-09-14,19.99,paypal,refunded
8516,6410,2691,2025-05-14,9.99,paypal,success
8517,1920,14664,2025-03-09,199.99,credit_card,success
8518,4794,236,2024-02-18,19.99,paypal,success
8519,2,7774,2023-12-12,199.99,paypal,failed
8520,9617,2836,2023-07-25,19.99,paypal,failed
8521,7097,12812,2023-11-18,19.99,credit_card,failed
8522,4497,14403,2023-12-11,19.99,paypal,failed
8523,9959,8448,2024-12-21,9.99,credit_card,failed
8524,5528,8239,2025-01-06,19.99,paypal,success
8525,8863,6455,2023-11-10,199.99,credit_card,failed
8526,3419,9411,2023-12-23,19.99,credit_card,success
8527,75,13591,2023-08-12,199.99,paypal,failed
8528,7201,9780,2025-02-13,199.99,paypal,failed
8529,7649,3809,2024-03-13,199.99,paypal,success
8530,1797,3404,2023-12-15,19.99,paypal,refunded
8531,8285,6151,2023-10-06,19.99,credit_card,success
8532,6951,4667,2025-06-05,199.99,paypal,failed
8533,5501,4444,2025-03-27,199.99,credit_card,refunded
8534,586,7454,2023-11-23,9.99,credit_card,success
8535,9823,13564,2024-07-04,199.99,credit_card,success
8536,3231,11966,2024-01-13,19.99,credit_card,success
8537,2114,13947,2025-01-08,9.99,paypal,success
8538,7467,98,2024-12-27,199.99,paypal,success
8539,3162,2669,2024-08-15,19.99,paypal,refunded
8540,7713,6810,2024-08-18,9.99,credit_card,failed
8541,3654,12998,2025-04-05,9.99,credit_card,failed
8542,6376,9956,2024-10-27,199.99,paypal,success
8543,8327,7136,2023-08-19,9.99,paypal,success
8544,9487,3850,2023-08-25,9.99,paypal,success
8545,9949,7194,2024-07-28,19.99,credit_card,success
8546,7971,11029,2023-10-01,199.99,credit_card,success
8547,2585,3275,2024-03-25,9.99,paypal,refunded
8548,5996,12134,2024-06-18,9.99,credit_card,success
8549,8511,6244,2025-02-15,19.99,credit_card,failed
8550,5654,3637,2024-11-15,199.99,credit_card,refunded
8551,854,4505,2024-05-05,9.99,credit_card,failed
8552,4351,8922,2024-10-07,199.99,credit_card,success
8553,2516,986,2023-08-02,9.99,credit_card,refunded
8554,5330,9917,2023-10-10,9.99,paypal,failed
8555,8295,1443,2025-04-09,19.99,credit_card,failed
8556,62,14297,2024-01-07,9.99,credit_card,failed
8557,8220,2063,2024-11-04,19.99,credit_card,refunded
8558,8535,9448,2024-12-31,199.99,credit_card,success
8559,2146,8984,2024-10-12,19.99,paypal,success
8560,9419,13984,2024-12-20,19.99,credit_card,success
8561,5532,12004,2023-07-22,9.99,credit_card,refunded
8562,2412,9836,2023-10-18,9.99,paypal,failed
8563,6963,5498,2023-10-23,199.99,paypal,refunded
8564,1299,4862,2025-02-06,9.99,credit_card,success
8565,2108,12879,2024-08-30,19.99,paypal,success
8566,6880,3082,2023-07-17,19.99,credit_card,refunded
8567,2091,8087,2024-12-24,9.99,credit_card,success
8568,4446,1911,2025-07-03,199.99,paypal,refunded
8569,6437,108,2024-01-02,199.99,paypal,refunded
8570,3775,12240,2023-07-26,9.99,credit_card,success
8571,895,13911,2024-10-28,9.99,credit_card,refunded
8572,697,5447,2025-01-14,9.99,paypal,failed
8573,8450,13695,2025-06-02,199.99,paypal,failed
8574,1690,10749,2024-08-29,9.99,paypal,failed
8575,1050,6223,2025-07-03,199.99,paypal,failed
8576,6606,14189,2025-02-23,9.99,credit_card,refunded
8577,343,10434,2025-03-28,199.99,paypal,success
8578,5220,4588,2025-02-02,9.99,paypal,failed
8579,7031,133,2024-11-01,199.99,paypal,failed
8580,726,4890,2024-04-02,9.99,credit_card,failed
8581,5329,4300,2025-01-22,199.99,credit_card,failed
8582,3612,6655,2024-11-07,9.99,paypal,failed
8583,9543,4878,2023-11-06,9.99,paypal,success
8584,1745,802,2025-02-02,9.99,paypal,success
8585,7419,9395,2025-04-21,199.99,credit_card,success
8586,4839,8404,2024-11-29,199.99,paypal,success
8587,4291,11545,2024-09-08,199.99,credit_card,success
8588,8042,2424,2024-06-14,9.99,credit_card,refunded
8589,6200,3887,2024-01-30,19.99,paypal,refunded
8590,3830,7090,2023-12-10,199.99,paypal,success
8591,7013,11154,2024-07-29,9.99,paypal,success
